x,y,z,scaled x, scaled y, scaled z, distance
826060.284747,839719.469977,931503.923341,206515.071187,209929.867494,23287.598084,24700.545150
839930.719165,835999.197787,924073.848649,209982.679791,208999.799447,23101.846216,27430.602834
812795.788144,848484.529612,913943.413594,203198.947036,212121.132403,22848.585340,31798.174829
799985.151615,856721.010362,924147.000000,199996.287904,214180.252591,23103.675000,37031.530017
815513.776287,849514.876171,913736.881049,203878.444072,212378.719043,22843.422026,29528.274819
834936.559368,838185.419282,891975.000000,208734.139842,209546.354821,22299.375000,45659.341058
868757.550066,851898.547142,915927.547142,217189.387517,212974.636786,22898.188679,37426.494679
850578.445416,856220.836767,909934.467904,212644.611354,214055.209192,22748.361698,26112.944127
835156.391903,878283.808282,919307.283276,208789.097976,219570.952071,22982.682082,19641.746859
843285.834928,881529.547785,937310.267489,210821.458732,220382.386946,23432.756687,21577.303932
815114.571283,862288.409895,922698.000000,203778.642821,215572.102474,23067.450000,22369.343915
831236.648719,849634.459939,933476.698146,207809.162180,212408.614985,23336.917454,13826.559078
874162.151286,860808.035668,911444.596338,218540.537821,215202.008917,22786.114908,42784.136388
824234.633640,845704.970721,897695.494379,206058.658410,211426.242680,22442.387359,38794.418517
836482.334745,860885.524850,922113.239805,209120.583686,215221.381212,23052.830995,8739.025203
855778.032429,859548.316810,903457.650761,213944.508107,214887.079203,22586.441269,33797.140719
797842.553758,832153.093302,868946.383503,199460.638440,208038.273325,21723.659588,78623.834904
853185.459449,873673.887730,904058.872047,213296.364862,218418.471933,22601.471801,33692.788939
820623.273584,854396.452711,933963.185692,205155.818396,213599.113178,23349.079642,17596.066962
822796.707358,849262.430881,918495.239907,205699.176840,212315.607720,22962.380998,22229.849232
861781.727609,840610.815291,903437.084666,215445.431902,210152.703823,22585.927117,43365.307772
847281.540346,864767.772823,918788.532577,211820.385086,216191.943206,22969.713314,16604.665837
874784.037717,841962.009349,912975.000000,218696.009429,210490.502337,22824.375000,47263.566077
806448.400749,869434.271739,920387.336244,201612.100187,217358.567935,23009.683406,32100.427165
831606.546940,860250.460257,923125.766291,207901.636735,215062.615064,23078.144157,9012.362539
848538.967680,851696.916103,909085.111720,212134.741920,212924.229026,22727.127793,27170.652194
804125.794843,870612.076830,919304.170825,201031.448711,217653.019207,22982.604271,34853.832940
836340.322784,859847.239548,909531.864401,209085.080696,214961.809887,22738.296610,21334.718010
810834.546647,839312.716492,907658.184981,202708.636662,209828.179123,22691.454625,41161.646483
832937.451830,850696.401941,921606.602911,208234.362958,212674.100485,23040.165073,15083.658550
853499.480042,873319.880535,905273.578457,213374.870010,218329.970134,22631.839461,32785.508303
829643.791010,848163.476693,925575.000000,207410.947752,212040.869173,23139.375000,16347.132354
828507.846758,854968.115917,925559.707020,207126.961690,213742.028979,23138.992675,11694.069530
873896.929290,859622.951550,928851.000000,218474.232323,214905.737888,23221.275000,38042.708531
786497.073995,822793.551634,921573.663974,196624.268499,205698.387909,23039.341599,64001.087950
858781.760103,874999.124638,939247.482182,214695.440026,218749.781160,23481.187055,27434.813968
817057.500276,841429.773123,939655.498067,204264.375069,210357.443281,23491.387452,29578.902557
824527.068390,835068.883604,919219.890398,206131.767098,208767.220901,22980.497260,31724.001292
854896.396194,838173.000000,915484.237324,213724.099049,209543.250000,22887.105933,34240.780505
840936.521101,873966.295882,934245.814367,210234.130275,218491.573971,23356.145359,13133.024155
784320.327944,866854.733798,926814.000000,196080.081986,216713.683450,23170.350000,52021.108495
823808.404776,837940.157903,911561.273995,205952.101194,209485.039476,22789.031850,33316.226680
878378.563633,859192.108356,929361.155933,219594.640908,214798.027089,23234.028898,42519.546840
829804.592682,849936.013976,927285.556973,207451.148170,212484.003494,23182.138924,14265.063383
809791.346084,859707.401656,902528.598344,202447.836521,214926.850414,22563.214959,38578.033702
809233.906878,835635.955273,906756.948948,202308.476720,208908.988818,22668.923724,44749.030011
797384.260110,857384.541552,914875.110517,199346.065027,214346.135388,22871.877763,42027.202264
868414.283181,841045.005007,926373.000000,217103.570795,210261.251252,23159.325000,39018.801947
830708.814178,852531.203574,922872.022253,207677.203544,213132.800894,23071.800556,13614.904484
813613.759949,835930.219489,933685.219489,203403.439987,208982.554872,23342.130487,34730.069273
867041.054762,841719.601869,925871.976252,216760.263690,210429.900467,23146.799406,37572.265870
797643.000000,868596.934094,913198.896367,199410.750000,217149.233524,22829.972409,42630.289503
817158.702159,836496.363604,934491.612695,204289.675540,209124.090901,23362.290317,32185.851690
817496.406063,829796.014513,933633.448907,204374.101516,207449.003628,23340.836223,37530.424888
795368.507744,849470.050365,911988.000000,198842.126936,212367.512591,22799.700000,46546.773859
868965.496889,848518.063921,912247.069354,217241.374222,212129.515980,22806.176734,40233.447917
857796.066967,843461.544120,905647.040568,214449.016742,210865.386030,22641.176014,38203.894731
850131.695606,867398.807970,925451.542582,212532.923902,216849.701993,23136.288565,15917.563389
838885.857911,862464.879486,922616.716293,209721.464478,215616.219872,23065.417907,8604.387000
850344.506179,885636.154650,920938.068567,212586.126545,221409.038662,23023.451714,29072.476327
825448.767978,825975.763539,912446.445626,206362.191994,206493.940885,22811.161141,42024.640590
816042.733067,860880.228572,921142.823491,204010.683267,215220.057143,23028.570587,22179.452494
826855.153552,844581.460657,897203.059940,206713.788388,211145.365164,22430.076498,39007.641852
815838.926600,864913.350327,914278.187181,203959.731650,216228.337582,22856.954680,26141.275461
845120.455596,843300.122773,918878.263361,211280.113899,210825.030693,22971.956584,24191.695812
845154.594175,844054.979863,919238.737144,211288.648544,211013.744966,22980.968429,23437.367698
821840.312948,854247.777983,934340.585740,205460.078237,213561.944496,23358.514643,16692.899248
825831.816558,853786.624188,920079.328191,206457.954140,213446.656047,23001.983205,17010.379900
864409.600803,875921.605732,940719.145272,216102.400201,218980.401433,23517.978632,33050.254088
833713.226409,854831.297392,918458.648696,208428.306602,213707.824348,22961.466217,14547.592853
869594.212486,852911.723381,909783.000000,217398.553122,213227.930845,22744.575000,40690.459818
880718.965860,863551.816874,916501.524331,220179.741465,215887.954219,22912.538108,46944.926227
840733.994600,834162.270978,927651.794968,210183.498650,208540.567745,23191.294874,28717.941755
838460.882286,858593.305713,942610.228217,209615.220572,214648.326428,23565.255705,12702.024329
830838.310180,851813.059473,922298.415917,207709.577545,212953.264868,23057.460398,14419.453595
826192.225690,846538.134086,895366.603714,206548.056423,211634.533521,22384.165093,39938.000844
800291.368133,852762.713064,918818.011602,200072.842033,213190.678266,22970.450290,38830.655392
875131.614677,857540.725351,930100.161060,218782.903669,214385.181338,23252.504026,39431.231310
792717.472013,843453.872570,887616.687160,198179.368003,210863.468142,22190.417179,63928.532962
799000.107096,873181.021094,905447.015853,199750.026774,218295.255274,22636.175396,46101.861119
821903.631426,840392.122833,912729.038315,205475.907856,210098.030708,22818.225958,31671.775312
824702.086902,856491.688158,931172.107218,206175.521725,214122.922040,23279.302680,12717.157423
853700.175330,873808.921224,905577.465788,213425.043833,218452.230306,22639.436645,32826.516136
800152.958847,861115.041153,927101.954843,200038.239712,215278.760288,23177.548871,36045.329457
829000.620612,846258.000000,930333.232519,207250.155153,211564.500000,23258.330813,17523.491829
831449.919516,831158.828457,923821.796205,207862.479879,207789.707114,23095.544905,32237.721311
818003.019221,848912.382849,915919.234302,204500.754805,212228.095712,22897.980858,26880.740693
820554.007473,848469.559116,901430.258882,205138.501868,212117.389779,22535.756472,35891.207567
815631.934550,838732.496247,917832.335399,203907.983638,209683.124062,22945.808385,33721.764393
832486.167102,825780.690631,911107.073456,208121.541776,206445.172658,22777.676836,41618.588921
874344.868414,861689.503660,911253.000000,218586.217103,215422.375915,22781.325000,43011.595218
844321.807007,858351.091330,924542.506729,211080.451752,214587.772833,23113.562668,11101.023442
852127.190888,847918.604969,910917.603937,213031.797722,211979.651242,22772.940098,29321.500442
836753.751647,847693.652173,923357.201910,209188.437912,211923.413043,23083.930048,16392.529825
858321.949007,875374.049906,939218.400961,214580.487252,218843.512477,23480.460024,27222.766886
876898.595695,860147.015642,930126.695301,219224.648924,215036.753910,23253.167383,40964.572573
850817.445661,844350.526093,917125.009629,212704.361415,211087.631523,22928.125241,26970.372766
807560.078941,846181.094490,922988.856197,201890.019735,211545.273622,23074.721405,33598.161588
816321.804530,859198.902265,908243.226088,204080.451132,214799.725566,22706.080652,30033.657518
828560.303455,846236.084929,925673.512830,207140.075864,211559.021232,23141.837821,18424.140140
842198.991201,858258.375913,928170.285526,210549.747800,214564.593978,23204.257138,7840.595255
836855.214834,860761.575288,922665.976279,209213.803709,215190.393822,23066.649407,8248.286841
822062.403305,875285.593666,922749.190361,205515.600826,218821.398416,23068.729759,20634.571531
812760.614937,856353.832610,904418.871264,203190.153734,214088.458152,22610.471782,35598.141035
841974.021093,855582.358579,916391.352202,210493.505273,213895.589645,22909.783805,16924.618041
790568.552611,865307.388629,926920.638673,197642.138153,216326.847157,23173.015967,45683.833176
834778.953443,865746.000000,930558.029663,208694.738361,216436.500000,23263.950742,3639.356085
841001.793658,859993.411268,920857.210798,210250.448415,214998.352817,23021.430270,11302.459738
843785.822326,834569.324985,921192.620987,210946.455582,208642.331246,23029.815525,30357.079018
854092.612096,844716.484353,906526.677252,213523.153024,211179.121088,22663.166931,34966.955802
809356.779509,834299.027028,939715.043372,202339.194877,208574.756757,23492.876084,39695.513599
832713.633726,840776.855782,895377.000000,208178.408432,210194.213945,22384.425000,41521.183030
843466.467062,841964.208294,923264.950982,210866.616766,210491.052073,23081.623775,22929.105739
791415.462945,848854.577995,897479.038176,197853.865736,212213.644499,22436.975954,57216.286290
840867.895167,834500.551701,923703.317361,210216.973792,208625.137925,23092.582934,29101.390026
831800.726354,870622.636823,913673.658861,207950.181588,217655.659206,22841.841472,19419.367791
847257.603933,865069.917335,937734.000000,211814.400983,216267.479334,23443.350000,13549.242211
863818.607205,844439.116130,925164.696014,215954.651801,211109.779033,23129.117400,33536.321832
826210.495743,854875.440783,919869.063474,206552.623936,213718.860196,22996.726587,16398.791998
847915.407085,857570.154262,924661.849913,211978.851771,214392.538566,23116.546248,14189.238255
836121.587412,859926.793007,909200.860489,209030.396853,214981.698252,22730.021512,21652.172574
824496.361669,866345.718683,923366.109492,206124.090417,216586.429671,23084.152737,14231.226168
872610.679946,842035.601293,913312.398707,218152.669987,210508.900323,22832.809968,45333.389475
813177.953406,868667.890069,911216.413366,203294.488351,217166.972517,22780.410334,30681.408871
820433.742356,838488.815171,935277.815171,205108.435589,209622.203793,23381.945379,28825.039678
784510.391196,867118.608804,926750.031511,196127.597799,216779.652201,23168.750788,51860.921802
799976.982755,871950.719579,905337.652534,199994.245689,217987.679895,22633.441313,45104.145329
838096.053610,861714.704796,922281.896875,209524.013402,215428.676199,23057.047422,8716.547011
856729.956566,876647.210714,909800.490460,214182.489141,219161.802678,22745.012262,32753.500593
810844.935377,848263.790772,912740.752476,202711.233844,212065.947693,22818.518812,33961.837569
836065.575182,823241.691470,909027.000000,209016.393796,205810.422868,22725.675000,44695.696518
838478.636705,862182.685315,922391.435561,209619.659176,215545.671329,23059.785889,8691.796474
867849.546785,848770.510426,912781.138952,216962.386696,212192.627606,22819.528474,38987.688393
854267.411199,873546.552056,905509.773197,213566.852800,218386.638014,22637.744330,33097.363546
813152.761127,843925.148389,927864.000000,203288.190282,210981.287097,23196.600000,29467.623997
824367.539189,855277.210704,918372.737678,206091.884797,213819.302676,22959.318442,18365.099204
855590.392358,882762.515721,917907.060543,213897.598089,220690.628930,22947.676514,31080.670495
827609.115156,843899.700913,896562.010773,206902.278789,210974.925228,22414.050269,39704.099081
834480.767229,862787.608024,931484.062542,208620.191807,215696.902006,23287.101564,1760.221345
822232.962230,855546.267548,919280.612338,205558.240557,213886.566887,22982.015308,19135.418733
842600.200994,829141.454983,930099.184961,210650.050249,207285.363746,23252.479624,33835.140483
841679.119675,839095.610060,924771.510250,210419.779919,209773.902515,23119.287756,24638.479409
820764.685525,875045.084730,922449.577253,205191.171381,218761.271182,23061.239431,21501.642133
855755.687896,848864.511727,916571.546726,213938.921974,212216.127932,22914.288668,27779.023750
827539.872526,831166.823863,915505.999817,206884.968131,207791.705966,22887.649995,35686.023551
820897.427292,850503.466670,927337.184340,205224.356823,212625.866667,23183.429608,19468.970172
816387.913971,862715.487117,915078.146292,204096.978493,215678.871779,22876.953657,25085.873220
825756.732735,845677.875917,898159.565391,206439.183184,211419.468979,22453.989135,37973.474822
871765.796121,862271.765776,920126.765776,217941.449030,215567.941444,23003.169144,37305.458748
850961.494730,854480.662781,926549.628961,212740.373683,213620.165695,23163.740724,17401.529679
878187.453353,863232.398553,914975.168479,219546.863338,215808.099638,22874.379212,45042.767753
848920.362986,882201.437204,920125.664965,212230.090746,220550.359301,23003.141624,25972.112712
825089.230433,838286.212721,923361.787279,206272.307608,209571.553180,23084.044682,27399.340281
793823.796434,849525.086897,901669.276849,198455.949108,212381.271724,22541.731921,52783.984982
826680.487189,814537.402858,920979.480070,206670.121797,203634.350715,23024.487002,49647.085484
824392.525353,857262.000000,932534.126495,206098.131338,214315.500000,23313.353162,12787.300060
819371.816819,842107.185811,904355.363733,204842.954205,210526.796453,22608.884093,37148.558106
832760.473595,843523.284488,916107.853713,208190.118399,210880.821122,22902.696343,24027.067326
866504.406074,849653.486187,914898.681632,216626.101518,212413.371547,22872.467041,36626.732427
794527.724173,818745.968195,886371.217233,198631.931043,204686.492049,22159.280431,74733.718499
866340.273926,849868.122567,914348.774765,216585.068481,212467.030642,22858.719369,36658.440056
820217.683486,824288.203068,937138.516146,205054.420871,206072.050767,23428.462904,41672.175362
864391.227793,844650.736912,930456.192497,216097.806948,211162.684228,23261.404812,33444.901164
807019.060563,837590.469718,921394.526803,201754.765141,209397.617430,23034.863170,39219.601444
844287.475517,834451.207593,921863.701204,211071.868879,208612.801898,23046.592530,30394.936829
841962.888656,878486.694314,918855.000000,210490.722164,219621.673578,22971.375000,20922.332333
853376.355074,867758.073656,938225.691562,213344.088768,216939.518414,23455.642289,19697.329601
823344.664602,860768.443284,903239.877217,205836.166151,215192.110821,22580.996930,30292.255838
806152.346150,868973.835003,920316.924089,201538.086537,217243.458751,23007.923102,32297.696261
836956.505364,859391.297020,904909.600298,209239.126341,214847.824255,22622.740007,25993.780111
811241.008779,862521.031266,922440.506065,202810.252195,215630.257816,23061.012652,26103.640048
834306.106475,837114.705129,914508.000000,208576.526619,209278.676282,22862.700000,30016.521678
833651.188801,859583.782156,930450.268158,208412.797200,214895.945539,23261.256704,3613.555439
858251.675583,876057.000000,939811.131086,214562.918896,219014.250000,23495.278277,27688.787064
852567.530491,872398.479575,944373.338622,213141.882623,218099.619894,23609.333466,23719.296552
846459.244312,858412.280595,931737.650817,211614.811078,214603.070149,23293.441270,11215.407512
834369.184300,860809.255323,924210.000000,208592.296075,215202.313831,23105.250000,6878.152281
811736.514302,837177.936430,908308.231228,202934.128576,209294.484108,22707.705781,41508.232754
801767.701005,845552.044888,925428.000000,200441.925251,211388.011222,23135.700000,38480.463027
855849.784160,874090.706355,907811.725325,213962.446040,218522.676589,22695.293133,32519.399167
823171.421884,861247.249014,901618.370863,205792.855471,215311.812253,22540.459272,31820.204540
799177.745677,869223.249905,905550.631389,199794.436419,217305.812476,22638.765785,45130.209693
823102.396003,824095.444356,908628.159641,205775.599001,206023.861089,22715.703991,45993.598344
832534.903982,843492.564135,915693.893232,208133.725996,210873.141034,22892.347331,24335.887317
820865.401584,857717.804063,907403.395409,205216.350396,214429.451016,22685.084885,28174.088548
807572.678096,868069.381666,920140.296430,201893.169524,217017.345417,23003.507411,30868.604523
793512.530490,849106.930188,914361.539322,198378.132622,212276.732547,22859.038483,47402.844126
884942.032656,852849.578495,928450.279763,221235.508164,213212.394624,23211.256994,49905.456878
814113.432174,839856.303940,910267.103666,203528.358044,209964.075985,22756.677592,37440.424460
826643.482849,814511.758525,920897.564700,206660.870712,203627.939631,23022.439118,49694.846466
826485.931901,833070.996960,933891.000000,206621.482975,208267.749240,23347.275000,30919.262848
831038.386305,826181.877102,911888.086883,207759.596576,206545.469275,22797.202172,41050.978208
797378.617672,857503.944023,915221.312202,199344.654418,214375.986006,22880.532805,41889.210264
790502.911818,863941.554777,909301.731141,197625.727954,215985.388694,22732.543279,50308.972889
797202.271579,850315.188329,915315.673988,199300.567895,212578.797082,22882.891850,43432.270582
789739.595294,862074.419552,912580.301726,197434.898823,215518.604888,22814.507543,49686.657561
823152.420152,855331.954140,918306.504580,205788.105038,213832.988535,22957.662615,19180.333594
818706.965470,802912.675156,928079.336925,204676.741368,200728.168789,23201.983423,61928.297745
785757.851602,858921.000000,912183.193703,196439.462900,214730.250000,22804.579843,53656.667276
872815.460646,836547.898671,922041.306027,218203.865162,209136.974668,23051.032651,45773.284985
858216.058428,876785.258216,940590.000000,214554.014607,219196.314554,23514.750000,28291.192831
799620.409934,868298.778424,905415.000000,199905.102484,217074.694606,22635.375000,44713.223649
844882.731396,845454.915315,919131.477898,211220.682849,211363.728829,22978.286947,22309.166745
838635.000000,840528.260686,925796.633400,209658.750000,210132.065171,23144.915835,22496.305519
851681.523652,850920.000000,915972.814060,212920.380913,212730.000000,22899.320351,24361.345312
868830.743712,841229.787166,927231.536868,217207.685928,210307.446791,23180.788422,39180.184367
859442.742613,879572.117849,941321.076867,214860.685653,219893.029462,23533.026922,30980.124922
823273.310316,844470.308411,899701.773219,205818.327579,211117.577103,22492.544330,37981.689210
808974.436743,858796.217762,923746.977767,202243.609186,214699.054441,23093.674444,28128.365775
837497.628029,845385.320454,920155.922462,209374.407007,211346.330113,23003.898062,20015.943453
820255.311212,825543.541374,935623.426231,205063.827803,206385.885344,23390.585656,40302.863191
786683.263081,865878.459709,927601.343663,196670.815770,216469.614927,23190.033592,49539.223604
793086.624763,865857.094032,927189.661851,198271.656191,216464.273508,23179.741546,43199.407459
838606.659268,845649.636259,923739.693104,209651.664817,211412.409065,23093.492328,18260.373858
798022.403252,868390.144887,903420.451861,199505.600813,217097.536222,22585.511297,47160.428725
821347.255097,848500.255097,901743.122950,205336.813774,212125.063774,22543.578074,35287.823395
802534.186548,865974.369655,904690.871099,200633.546637,216493.592414,22617.271777,42550.710081
790322.920640,863129.777163,907960.981992,197580.730160,215782.444291,22699.024550,51035.858158
825538.130069,845197.246976,898049.998401,206384.532517,211299.311744,22451.249960,38339.075616
832379.352263,859309.102253,922527.698883,208094.838066,214827.275563,23063.192472,9447.721613
841154.068086,873579.119302,934462.611804,210288.517022,218394.779826,23361.565295,12937.564568
850686.793814,882685.249435,919837.807059,212671.698453,220671.312359,22995.945176,27367.589054
857042.706196,874482.755811,940569.900770,214260.676549,218620.688953,23514.247519,26228.172178
833070.398635,859852.090573,925069.941728,208267.599659,214963.022643,23126.748543,6824.432487
812498.951953,860328.000000,904617.487569,203124.737988,215082.000000,22615.437189,35176.988019
865892.966757,863784.212479,922513.782220,216473.241689,215946.053120,23062.844556,31037.308996
829042.918799,848939.964718,933736.848234,207260.729700,212234.991179,23343.421206,15377.647922
800310.043308,840319.486735,940490.948302,200077.510827,210079.871684,23512.273708,43046.271844
832995.423909,844460.729177,915554.016770,208248.855977,211115.182294,22888.850419,23621.262848
855570.615458,864097.878844,916504.268076,213892.653865,216024.469711,22912.606702,24257.235161
815050.512353,841431.610350,910371.000000,203762.628088,210357.902587,22759.275000,35904.318347
793705.029695,849081.213555,901922.975258,198426.257424,212270.303389,22548.074381,52849.411253
849323.631492,817979.626609,896818.345831,212330.907873,204494.906652,22420.458646,57384.811832
820530.343502,834046.614837,930851.564753,205132.585875,208511.653709,23271.289119,32227.133735
836830.189781,835268.290541,891822.044511,209207.547445,208817.072635,22295.551113,47387.148031
857485.912541,861920.233307,935895.959263,214371.478135,215480.058327,23397.398982,22108.068860
825530.068047,850567.321923,920004.746124,206382.517012,212641.830481,23000.118653,19038.850786
857683.463841,864748.164236,911360.376941,214420.865960,216187.041059,22784.009424,29172.539732
838294.424807,841055.460984,925520.848231,209573.606202,210263.865246,23138.021206,22011.237023
826738.907159,866148.779723,925095.377534,206684.726790,216537.194931,23127.384438,11488.677030
844935.717134,858366.620119,927507.543225,211233.929283,214591.655030,23187.688581,10289.199845
786703.669633,850202.685878,893424.025143,196675.917408,212550.671470,22335.600629,62988.513834
819911.286921,825283.087340,935995.801667,204977.821730,206320.771835,23399.895042,40722.045349
827414.704578,853641.142325,923416.082491,206853.676144,213410.285581,23085.402062,14223.516185
859933.077375,881829.218765,907918.369668,214983.269344,220457.304691,22697.959242,38386.294897
851192.156419,845886.053154,903923.741142,212798.039105,211471.513288,22598.093529,34914.714199
804383.594079,857502.286421,923895.000000,201095.898520,214375.571605,23097.375000,32697.632900
829691.989226,884347.645142,922746.752740,207422.997307,221086.911286,23068.668818,24259.644973
797748.237498,868226.436093,913140.088911,199437.059375,217056.609023,22828.502223,42506.830012
880598.416130,855900.446774,927837.183472,220149.604033,213975.111694,23195.929587,45154.145096
804470.461063,855867.303690,921672.920370,201117.615266,213966.825923,23041.823009,33426.733983
876847.588423,862188.912135,914620.718464,219211.897106,215547.228034,22865.517962,43909.638198
797566.183398,872900.500774,918520.174904,199391.545850,218225.125193,22963.004373,41684.931726
827722.117006,848980.322317,896704.277034,206930.529252,212245.080579,22417.606926,37462.962368
843609.556310,834549.746526,921545.949366,210902.389078,208637.436631,23038.648734,30221.125438
792297.497891,819803.741895,881713.356423,198074.374473,204950.935474,22042.833911,78223.029886
861991.665512,845674.733193,927127.406281,215497.916378,211418.683298,23178.185157,31076.458326
797527.703602,849072.000000,911647.585812,199381.925901,212268.000000,22791.189645,44934.133069
834809.476502,835973.587449,894691.993816,208702.369125,208993.396862,22367.299845,44649.283554
835522.020455,822531.621945,908650.810972,208880.505114,205632.905486,22716.270274,45501.525131
866237.191551,849040.890022,914187.717147,216559.297888,212260.222505,22854.692929,36934.818323
851036.373532,844130.449519,918477.235059,212759.093383,211032.612380,22961.930876,26588.679472
852194.455369,872724.350015,944355.299726,213048.613842,218181.087504,23608.882493,23591.563199
823929.933201,857027.971221,933575.619472,205982.483300,214256.992805,23339.390487,13481.472440
826559.424616,844730.634988,897640.775237,206639.856154,211182.658747,22441.019381,38635.085446
817557.238601,843623.553661,924519.524602,204389.309650,210905.888415,23112.988115,26981.306915
