x,y,z,scaled x, scaled y, scaled z, distance
874340.589886,490512.129509,665297.820126,218585.147471,122628.032377,16632.445503,63292.414883
860070.571514,567934.817491,728262.672893,215017.642878,141983.704373,18206.566822,47974.767374
881760.513126,572024.115242,716973.188659,220440.128282,143006.028810,17924.329716,44864.020491
863180.320670,535838.746916,672288.363634,215795.080167,133959.686729,16807.209091,18117.811444
865266.171668,563885.884145,722022.000000,216316.542917,140971.471036,18050.550000,40858.881141
876510.800868,571622.378486,727663.754291,219127.700217,142905.594622,18191.593857,51261.898254
862240.174828,547051.961446,683729.469315,215560.043707,136762.990362,17093.236733,2695.834399
798443.377040,518150.913348,655020.044553,199610.844260,129537.728337,16375.501114,75996.772333
843097.715298,514660.302046,688717.284491,210774.428825,128665.075512,17217.932112,39654.789125
841844.001325,522960.777058,693569.889387,210461.000331,130740.194265,17339.247235,34334.096335
881751.630762,498045.823023,671914.663668,220437.907690,124511.455756,16797.866592,56726.484543
886606.617782,555172.596968,701814.040603,221651.654445,138793.149242,17545.351015,31473.849091
859549.059243,569109.159124,728366.993023,214887.264811,142277.289781,18209.174826,48547.952818
830462.134638,565165.453463,709789.402369,207615.533660,141291.363366,17744.735059,43144.090225
830508.000000,554777.655879,692669.001855,207627.000000,138694.413970,17316.725046,32421.204353
842477.079826,525070.613450,692647.658466,210619.269956,131267.653362,17316.191462,32092.050126
865800.420704,549120.344663,697735.474730,216450.105176,137280.086166,17443.386868,14498.892573
858241.680365,557326.319635,698338.359133,214560.420091,139331.579909,17458.458978,16621.734383
865196.220686,522066.174903,675781.091567,216299.055172,130516.543726,16894.527289,28955.577398
838688.415191,535504.255765,672645.552626,209672.103798,133876.063941,16816.138816,28932.497107
856581.807955,521748.388281,692090.676245,214145.451989,130437.097070,17302.266906,29364.945574
835916.001517,621059.482625,700825.300525,208979.000379,155264.870656,17520.632513,77716.264892
835855.687612,518671.173455,696123.897725,208963.921903,129667.793364,17403.097443,41832.849907
835697.167547,553683.249363,710560.918184,208924.291887,138420.812341,17764.022955,37149.012842
880578.214602,575802.810682,720415.951853,220144.553650,143950.702670,18010.398796,48876.899199
826337.672437,567408.487345,714915.223673,206584.418109,141852.121836,17872.880592,49988.730830
857193.795858,555513.604931,690627.000000,214298.448965,138878.401233,17265.675000,9831.582754
859320.000000,566790.543528,705251.136717,214830.000000,141697.635882,17631.278418,27456.309080
870689.496254,534950.433156,682391.847762,217672.374063,133737.608289,17059.796194,17444.053479
826154.050983,566244.209313,713440.464228,206538.512746,141561.052328,17836.011606,48810.157349
893221.363487,533455.636513,691918.389366,223305.340872,133363.909128,17297.959734,36632.194383
856510.450262,555727.983182,689430.000000,214127.612566,138931.995795,17235.750000,9529.222397
823337.493990,542640.000000,694344.808740,205834.373497,135660.000000,17358.620218,39962.398566
852283.268978,535941.715531,664185.274122,213070.817245,133985.428883,16604.631853,25651.839121
858736.988517,567478.010756,713591.020785,214684.247129,141869.502689,17839.775520,34717.933491
839702.125335,553532.939111,681059.105039,209925.531334,138383.234778,17026.477626,22149.585183
842316.510974,552563.585293,680106.000000,210579.127743,138140.896323,17002.650000,19601.012802
878277.946603,574121.725761,728214.850212,219569.486651,143530.431440,18205.371255,53381.905988
809915.519681,567813.611522,727175.566080,202478.879920,141953.402880,18179.389152,69576.233795
874663.875960,570740.191651,727247.437980,218665.968990,142685.047913,18181.185949,50006.571237
822346.634760,523249.034908,653248.793810,205586.658690,130812.258727,16331.219845,56153.635436
861150.752895,534497.909785,681405.339991,215287.688224,133624.477446,17035.133500,15285.816352
872556.442630,550405.221108,696390.052769,218139.110658,137601.305277,17409.751319,16790.314223
856628.025450,521781.789499,692062.546263,214157.006363,130445.447375,17301.563657,29318.118905
858932.605125,535693.910240,701133.293907,214733.151281,133923.477560,17528.332348,22203.984975
848341.371238,532721.526802,686638.251071,212085.342810,133180.381700,17165.956277,21422.015484
862353.083525,537878.675978,682912.045792,215588.270881,134469.668995,17072.801145,11783.356441
880348.723170,574937.284836,719671.644803,220087.180792,143734.321209,17991.791120,47767.939479
862438.790174,548152.892766,704278.084187,215609.697543,137038.223191,17606.952105,20399.115584
859295.120965,532260.753031,671656.684063,214823.780241,133065.188258,16791.417102,21329.133144
845257.388923,561009.018161,693705.894653,211314.347231,140252.254540,17342.647366,21982.828056
854826.882592,538415.594303,683364.060303,213706.720648,134603.898576,17084.101508,12908.622929
860975.593521,560415.877437,700563.564930,215243.898380,140103.969359,17514.089123,19835.827506
863310.000000,573245.851909,719154.162858,215827.500000,143311.462977,17978.854071,42465.396152
862415.839005,545346.203010,686460.233285,215603.959751,136336.550753,17161.505832,5031.881655
853618.267580,554971.044266,700621.769778,213404.566895,138742.761066,17515.544244,19126.329299
818632.330863,552799.902359,689168.212620,204658.082716,138199.975590,17229.205315,43105.691749
828872.302352,543499.637904,695010.315623,207218.075588,135874.909476,17375.257891,34792.097790
879328.050820,531511.995588,730482.545305,219832.012705,132877.998897,18262.063633,53060.127529
869076.851507,539173.219022,712486.018943,217269.212877,134793.304756,17812.150474,31341.101571
857651.620658,534031.545872,670463.126447,214412.905164,133507.886468,16761.578161,20901.140504
842099.512943,540466.017693,701519.795997,210524.878236,135116.504423,17537.994900,27565.398974
842756.653432,552888.522150,681122.252761,210689.163358,138222.130537,17028.056319,19050.836692
888753.262368,557784.782892,702819.321834,222188.315592,139446.195723,17570.483046,34305.555756
857292.386456,524897.819695,691728.923650,214323.096614,131224.454924,17293.223091,26173.172091
832008.004535,545226.190963,698591.613540,208002.001134,136306.547741,17464.790339,33029.629408
862249.185258,526203.145992,671765.179006,215562.296314,131550.786498,16794.129475,26372.921995
857154.432775,557803.910229,706365.210238,214288.608194,139450.977557,17659.130256,24228.276677
839348.735525,555180.184159,716725.323610,209837.183881,138795.046040,17918.133090,39836.177708
842178.216967,542577.901051,704256.760965,210544.554242,135644.475263,17606.419024,28748.262128
813658.268926,554016.469042,687200.695785,203414.567231,138504.117260,17180.017395,47958.581357
833623.695948,538369.809599,696504.185006,208405.923987,134592.452400,17412.604625,32384.160506
892157.695013,533377.144171,690458.487683,223039.423753,133344.286043,17261.462192,35448.152225
876787.631496,489155.358417,668434.981036,219196.907874,122288.839604,16710.874526,64269.590058
860091.207011,560859.195734,714662.395883,215022.801753,140214.798934,17866.559897,32735.140057
861809.505256,549038.401244,684745.134015,215452.376314,137259.600311,17118.628350,1075.409629
842031.529257,554132.793948,678100.158009,210507.882314,138533.198487,16952.503950,20650.643010
844366.982590,544041.695463,723201.357189,211091.745647,136010.423866,18080.033930,43094.677566
851913.637847,557276.968710,688266.564299,212978.409462,139319.242177,17206.664107,12887.144334
826669.204288,564320.877092,713886.809297,206667.301072,141080.219273,17847.170232,48089.014430
853553.302268,558596.008485,699390.427242,213388.325567,139649.002121,17484.760681,19483.694409
865908.696271,576361.805981,710928.263827,216477.174068,144090.451495,17773.206596,38294.064476
844368.000000,545238.559396,718874.997100,211092.000000,136309.639849,17971.874927,39044.765365
838649.840119,545546.324645,679896.000000,209662.460030,136386.581161,16997.400000,23360.644497
885943.786285,576477.340487,723431.126772,221485.946571,144119.335122,18085.778169,53753.126946
847587.170716,534764.101323,687397.148139,211896.792679,133691.025331,17184.928703,20469.760388
844452.307352,561812.213801,692965.695627,211113.076838,140453.053450,17324.142391,22690.704549
859602.981361,548400.278160,684153.827989,214900.745340,137100.069540,17103.845700,2069.061585
853995.699541,556198.308500,700193.300459,213498.924885,139049.577125,17504.832511,18995.626860
843191.061017,558037.021834,669637.314205,210797.765254,139509.255459,16740.932855,24592.627560
853538.068993,552575.418420,701645.009190,213384.517248,138143.854605,17541.125230,19546.142550
849505.802526,558043.927492,681870.633521,212376.450632,139510.981873,17046.765838,14673.441763
868886.046758,538775.795582,711404.634972,217221.511690,134693.948895,17785.115874,30450.414945
834334.417205,518309.353053,696970.283324,208583.604301,129577.338263,17424.257083,43284.097964
858772.354908,569840.727716,706545.483140,214693.088727,142460.181929,17663.637078,30454.499297
878692.772450,572926.167833,727781.938400,219673.193112,143231.541958,18194.548460,52616.298075
832240.301617,558016.585187,705895.895828,208060.075404,139504.146297,17647.397396,37376.840256
845054.902479,561149.515909,694140.386570,211263.725620,140287.378977,17353.509664,22398.102039
859176.272948,546533.306610,679938.000000,214794.068237,136633.326652,16998.450000,5467.729379
859067.052459,561836.017458,713135.209837,214766.763115,140459.004364,17828.380246,31728.270928
867711.938410,553325.792384,698457.502047,216927.984603,138331.448096,17461.437551,16291.455533
854077.986008,548730.911621,694852.320949,213519.496502,137182.727905,17371.308024,13095.833639
852770.335153,536241.483685,667670.217652,213192.583788,134060.370921,16691.755441,22709.210212
856149.114378,554001.160018,694095.253307,214037.278594,138500.290005,17352.381333,12202.782061
861915.503514,545957.660582,679741.383738,215478.875878,136489.415146,16993.534593,5586.601691
835421.814697,517697.816246,695290.754905,208855.453674,129424.454061,17382.268873,42588.438500
841484.543765,558665.582876,668139.520295,210371.135941,139666.395719,16703.488007,26938.929045
845710.162661,546903.518312,701778.000000,211427.540665,136725.879578,17544.450000,23824.852883
859770.946869,563343.469372,694970.323215,214942.736717,140835.867343,17374.258080,17701.095368
852586.471564,535638.773238,663709.650061,213146.617891,133909.693310,16592.741252,26077.300640
869614.860434,545159.014667,688201.895989,217403.715108,136289.753667,17205.047400,10323.261950
859070.987244,552806.987244,685429.210468,214767.746811,138201.746811,17135.730262,4197.393910
862345.224995,573738.550009,717366.084784,215586.306249,143434.637502,17934.152120,41246.508745
864309.834768,548229.823835,681459.339073,216077.458692,137057.455959,17036.483477,4135.592564
874539.337129,547771.395479,691378.478680,218634.834282,136942.848870,17284.461967,15282.069930
837149.428836,544253.629431,701996.501018,209287.357209,136063.407358,17549.912525,30607.319240
830976.230268,546410.848058,698741.926384,207744.057567,136602.712014,17468.548160,33882.207230
861218.647335,571839.403721,692082.059568,215304.661834,142959.850930,17302.051489,23706.326024
888600.804123,576547.614444,726896.740287,222150.201031,144136.903611,18172.418507,57591.641475
808156.556086,555697.975753,683519.770755,202039.139021,138924.493938,17087.994269,53497.626448
927665.546842,541939.815833,689451.000000,231916.386710,135484.953958,17236.275000,67027.800817
839264.707037,504266.115555,639880.688291,209816.176759,126066.528889,15997.017207,66938.782413
829568.191720,551772.837439,693907.758421,207392.047930,137943.209360,17347.693961,33327.569105
822445.399316,517521.162483,672705.358702,205611.349829,129380.290621,16817.633968,51607.622886
854856.645513,548449.753405,694900.947213,213714.161378,137112.438351,17372.523680,12746.435518
858731.943171,572770.923585,706369.724202,214682.985793,143192.730896,17659.243105,32359.949283
830979.303542,533279.419489,661167.942345,207744.825885,133319.854872,16529.198559,41281.235215
870667.257519,532470.669829,668559.140438,217666.814380,133117.667457,16713.978511,24844.530336
847095.950095,569451.657141,695167.317906,211773.987524,142362.914285,17379.182948,26883.430392
860010.322375,546344.771930,681291.646933,215002.580594,136586.192982,17032.291173,4378.649981
893234.089060,523187.879048,662463.219597,223308.522265,130796.969762,16561.580490,46666.994688
857848.594254,557094.391692,700889.608308,214462.148564,139273.597923,17522.240208,18845.965377
886136.826886,476925.731591,701969.400819,221534.206722,119231.432898,17549.235020,78854.965901
849500.482663,551069.528018,704536.993481,212375.120666,137767.382005,17613.424837,23767.537872
843742.233136,554933.873192,722325.399237,210935.558284,138733.468298,18058.134981,42532.007136
888021.680631,556889.383961,702538.296670,222005.420158,139222.345990,17563.457417,33358.716792
834328.729058,562871.839528,704187.052083,208582.182264,140717.959882,17604.676302,36243.278527
900731.991560,533735.995780,689975.856303,225182.997890,133433.998945,17249.396408,42915.321775
844206.823451,559410.171445,725013.701719,211051.705863,139852.542861,18125.342543,45546.146358
837960.855379,559744.945356,700258.623067,209490.213845,139936.236339,17506.465577,30231.291773
879011.729456,530416.847555,682161.303923,219752.932364,132604.211889,17054.032598,26147.797381
855828.196771,553501.298171,685655.071014,213957.049193,138375.324543,17141.376775,6948.721524
915299.210437,512589.000000,650534.151942,228824.802609,128147.250000,16263.353799,73489.104547
912776.039898,507117.893260,721956.439354,228194.009974,126779.473315,18048.910984,76782.313389
849952.441418,543082.316273,704865.000000,212488.110354,135770.579068,17621.625000,24654.618313
843030.402848,543543.699728,679081.231324,210757.600712,135885.924932,16977.030783,19846.227795
863585.409258,542501.214449,700938.000000,215896.352314,135625.303612,17523.450000,18531.460749
843894.001942,551834.773981,672723.828348,210973.500485,137958.693495,16818.095709,20841.271220
841266.584445,555081.572239,677657.698035,210316.646111,138770.393060,16941.442451,21713.042801
866815.847971,567234.357580,725112.638519,216703.961993,141808.589395,18127.815963,45122.770593
861419.881430,565008.344472,714542.316965,215354.970357,141252.086118,17863.557924,34259.257433
846104.259100,499408.819672,712057.110798,211526.064775,124852.204918,17801.427770,59466.810474
877056.555201,588352.528296,737154.824166,219264.138800,147088.132074,18428.870604,67691.934416
860044.227265,547508.676591,681804.162581,215011.056816,136877.169148,17045.104065,3235.029063
862505.824057,540489.894925,683015.917456,215626.456014,135122.473731,17075.397936,9206.372536
865285.299425,536811.619310,685013.085112,216321.324856,134202.904827,17125.327128,13405.851263
861687.098436,546585.636904,682769.119311,215421.774609,136646.409226,17069.227983,3234.583691
833152.471649,522809.343253,668308.550097,208288.117912,130702.335813,16707.713752,41872.150019
860114.582817,540360.233600,680301.548691,215028.645704,135090.058400,17007.538717,9978.599199
839231.817567,561373.043918,672340.195799,209807.954392,140343.260979,16808.504895,27593.180090
856305.656466,543938.175089,688366.419691,214076.414117,135984.543772,17209.160492,8720.947790
856587.866095,521017.434437,692181.000000,214146.966524,130254.358609,17304.525000,30081.952079
920223.941899,540945.099787,688449.099787,230055.985475,135236.274947,17211.227495,59720.493584
860823.025669,562218.912732,705888.887064,215205.756417,140554.728183,17647.222177,25320.923864
868939.215895,568288.196154,726544.196154,217234.803974,142072.049039,18163.604904,47140.398022
868120.734462,552267.540809,693957.692994,217030.183615,138066.885202,17348.942325,12400.153402
875764.661262,499811.736573,664943.982438,218941.165315,124952.934143,16623.599561,55195.299614
916323.977054,512504.635844,649358.227160,229080.994263,128126.158961,16233.955679,74823.884536
809293.066050,568075.944507,730036.653774,202323.266512,142018.986127,18250.916344,71904.959578
846026.073735,526115.669547,693344.848691,211506.518434,131528.917387,17333.621217,29519.146535
835673.702082,517944.000000,693516.191852,208918.425521,129486.000000,17337.904796,41810.349480
859986.224104,542817.809659,680499.947006,214996.556026,135704.452415,17012.498675,7698.249377
879320.172134,535495.988175,686847.000000,219830.043033,133873.997044,17171.175000,23045.235723
853913.184120,534500.699817,664730.303879,213478.296030,133625.174954,16618.257597,25521.947350
828593.478123,549909.394935,692050.161481,207148.369531,137477.348734,17301.254037,33693.973298
844047.886169,544555.649466,722868.098056,211011.971542,136138.912367,18071.702451,42855.561878
856827.902092,555663.207013,688881.342968,214206.975523,138915.801753,17222.033574,9020.577855
805061.768542,518687.985080,647419.289298,201265.442136,129671.996270,16185.482232,73834.528085
844230.171253,565207.424275,694550.836822,211057.542813,141301.856069,17363.770921,25458.524499
870073.629997,532749.927642,677564.019377,217518.407499,133187.481911,16939.100484,20018.309351
841895.079448,543366.522702,678531.000000,210473.769862,135841.630675,16963.275000,21082.772667
860784.483768,546078.561742,682132.455886,215196.120942,136519.640435,17053.311397,3972.638145
869478.581295,592678.874312,745269.000000,217369.645324,148169.718578,18631.725000,75393.833680
860756.076625,546205.438301,681018.758029,215189.019156,136551.359575,17025.468951,4500.397555
856602.883498,543567.979476,688366.157474,214150.720875,135891.994869,17209.153937,8802.123233
862388.882079,525455.847425,671116.027113,215597.220520,131363.961856,16777.900678,27341.346081
870124.524609,539307.147152,691866.000000,217531.131152,134826.786788,17296.650000,15673.613869
863061.230531,564855.998999,715927.997999,215765.307633,141213.999750,17898.199950,35479.257918
809526.554140,531629.588524,652226.300102,202381.638535,132907.397131,16305.657503,63319.065152
848066.292785,550181.036599,682480.697456,212016.573196,137545.259150,17062.017436,13330.234677
847729.174036,567562.150111,696400.238947,211932.293509,141890.537528,17410.005974,25743.276804
876529.697413,569963.992421,728326.393940,219132.424353,142490.998105,18208.159848,51149.947227
822502.342997,529582.109451,665447.673242,205625.585749,132395.527363,16636.191831,47406.753231
864752.654028,549627.103464,663823.138809,216188.163507,137406.775866,16595.578470,20430.797627
838379.885396,558617.943210,672129.317826,209594.971349,139654.485802,16803.232946,27334.925759
860449.561339,550800.173696,680426.529931,215112.390335,137700.043424,17010.663248,3837.565461
882812.851166,551898.422976,699779.428190,220703.212792,137974.605744,17494.485705,26804.625437
846869.917043,543691.828277,679805.115327,211717.479261,135922.957069,16995.127883,16125.128059
905375.107540,515730.432067,657069.000000,226343.776885,128932.608017,16426.725000,61731.045587
832412.459699,560377.080118,698975.699566,208103.114925,140094.270029,17474.392489,34304.481210
881310.129895,567592.686083,711024.414951,220327.532474,141898.171521,17775.610374,38180.848123
860626.150471,527443.571984,669011.650830,215156.537618,131860.892996,16725.291271,26709.502637
858956.472817,569586.584377,705705.000000,214739.118204,142396.646094,17642.625000,29649.297886
818054.281296,541455.926180,701106.000000,204513.570324,135363.981545,17527.650000,47222.698397
838711.497643,559734.007557,700140.000000,209677.874411,139933.501889,17503.500000,29586.830658
858056.322028,549895.436344,677219.886115,214514.080507,137473.859086,16930.497153,7487.175471
828900.012452,521496.492884,657915.867129,207225.003113,130374.123221,16447.896678,50160.398343
855472.589104,556720.784832,697679.693253,213868.147276,139180.196208,17441.992331,16533.330928
857726.678278,536297.064723,700492.432147,214431.669569,134074.266181,17512.310804,21499.015419
865593.310730,550319.825643,706127.456331,216398.327682,137579.956411,17653.186408,22591.898526
866007.503875,547487.249299,689985.029559,216501.875969,136871.812325,17249.625739,7924.083379
865107.962315,531818.990291,674058.000000,216276.990579,132954.747573,16851.450000,20677.947835
852796.139790,531892.326149,658618.150484,213199.034947,132973.081537,16465.453762,32046.129586
877289.730078,537480.269922,687722.226653,219322.432520,134370.067480,17193.055666,20394.583492
858978.030199,552345.681493,680691.015100,214744.507550,138086.420373,17017.275377,4877.839738
861384.079717,546069.436195,682265.221362,215346.019929,136517.359049,17056.630534,3888.353472
858872.634100,569493.491263,705650.949855,214718.158525,142373.372816,17641.273746,29553.588833
884687.162132,558325.873112,703371.329733,221171.790533,139581.468278,17584.283243,31630.039773
881814.701645,510130.278836,707086.313057,220453.675411,127532.569709,17677.157826,50110.010874
853306.635540,550793.751796,681120.075843,213326.658885,137698.437949,17028.001896,8570.969144
860900.865420,569144.955234,706217.346337,215225.216355,142286.238809,17655.433658,29644.661419
841027.768299,554553.586987,677325.179147,210256.942075,138638.396747,16933.129479,21905.257440
857512.749608,550787.856498,695058.057137,214378.187402,137696.964124,17376.451428,11789.749260
838084.158154,559305.160572,671177.846682,209521.039538,139826.290143,16779.446167,28234.217752
856875.682440,553636.699715,692387.591578,214218.920610,138409.174929,17309.689789,10351.483133
858618.576118,537914.259951,678426.000000,214654.644029,134478.564988,16960.650000,13176.678154
879942.500940,528325.252636,681691.386758,219985.625235,132081.313159,17042.284669,28353.902075
853252.604929,554917.014338,701305.196864,213313.151232,138729.253585,17532.629922,19855.185118
913376.327079,513086.645517,651699.118256,228344.081770,128271.661379,16292.477956,71299.351736
838116.371288,501160.633316,648828.263607,209529.092822,125290.158329,16220.706590,64148.208795
841914.013035,542781.017930,697452.000000,210478.503259,135695.254483,17436.300000,24574.655241
891432.429682,523845.000000,663061.161269,222858.107420,130961.250000,16576.529032,44792.828755
860579.536013,560612.901785,703225.089185,215144.884003,140153.225446,17580.627230,22218.293929
852838.891368,536258.852849,663747.976867,213209.722842,134064.713212,16593.699422,25636.880394
861256.038848,566876.275788,691396.228725,215314.009712,141719.068947,17284.905718,18838.148555
859143.863820,547124.698306,681177.966992,214785.965955,136781.174576,17029.449175,4284.664987
860819.736935,560861.245929,714970.773216,215204.934234,140215.311482,17874.269330,33006.607092
852915.689673,550531.112982,680309.841001,213228.922418,137632.778245,17007.746025,9194.993583
860828.480790,550714.797406,680717.778458,215207.120197,137678.699351,17017.944461,3471.235397
849181.885337,547720.022247,695814.000000,212295.471334,136930.005562,17395.350000,17052.303093
864943.400638,529919.048838,677385.522914,216235.850160,132479.762209,16934.638073,21037.571128
817556.419105,553482.057886,689232.300367,204389.104776,138370.514471,17230.807509,44233.673483
829135.382839,565600.659179,712048.683407,207283.845710,141400.164795,17801.217085,45613.406943
880065.421075,548361.423520,695223.317793,220016.355269,137090.355880,17380.582945,21919.379157
838275.390083,545282.918703,680151.008508,209568.847521,136320.729676,17003.775213,23727.684247
859854.844440,604809.907928,732166.985173,214963.711110,151202.476982,18304.174629,73332.600428
860510.929829,553976.830244,700294.490282,215127.732457,138494.207561,17507.362257,16937.413871
