x,y,z,scaled x, scaled y, scaled z, distance
1001455.303518,804160.412435,827069.362437,250363.825879,201040.103109,20676.734061,21700.025146
995958.216122,792141.885747,822214.756916,248989.554031,198035.471437,20555.368923,22017.487663
1020081.523333,810982.825556,851124.243349,255020.380833,202745.706389,21278.106084,43465.573333
1007617.832166,830637.057703,830103.263107,251904.458041,207659.264426,20752.581578,38563.321817
990247.941184,781570.734072,809271.729237,247561.985296,195392.683518,20231.793231,34078.123079
976621.864107,796914.871195,814952.018314,244155.466027,199228.717799,20373.800458,20478.225721
974207.972720,801433.798408,837219.990907,243551.993180,200358.449602,20930.499773,7625.143732
999661.014504,780132.273589,814089.273589,249915.253626,195033.068397,20352.231840,35699.361283
957509.108654,806796.470850,815589.394736,239377.277163,201699.117712,20389.734868,30013.374679
992363.350570,777782.175473,837856.333021,248090.837643,194445.543868,20946.408326,28035.761111
988226.130059,779443.702295,827844.952417,247056.532515,194860.925574,20696.123810,25497.604256
1020111.988271,817099.586690,849703.985726,255027.997068,204274.896672,21242.599643,44486.669718
990044.210007,784549.170397,809948.448020,247511.052502,196137.292599,20248.711200,31705.965832
943380.280566,763142.675778,799463.103906,235845.070142,190785.668944,19986.577598,64786.859066
985647.229423,777941.178926,808918.489048,246411.807356,194485.294732,20222.962226,35827.229047
982358.652756,806702.479323,830342.410996,245589.663189,201675.619831,20758.560275,5342.384457
975294.383540,799744.802438,804068.769422,243823.595885,199936.200610,20101.719236,30637.825719
958075.519934,775992.909958,813104.868063,239518.879983,193998.227490,20327.621702,41138.837706
1003983.192568,798808.710941,848286.433898,250995.798142,199702.177735,21207.160847,27464.361298
982602.893177,804588.772337,833112.231182,245650.723294,201147.193084,20827.805780,2425.820007
1001426.939191,800706.770276,843138.331600,250356.734798,200176.692569,21078.458290,22576.423113
961883.220856,793568.871354,798252.000000,240470.805214,198392.217839,19956.300000,41603.559191
988556.907534,796683.120234,833271.440878,247139.226884,199170.780059,20831.786022,9991.216986
981909.543465,783250.413855,791353.165699,245477.385866,195812.603464,19783.829142,47043.626683
958713.351202,762124.679270,793218.401573,239678.337801,190531.169817,19830.460039,61918.817623
998693.986788,816358.612832,828826.121870,249673.496697,204089.653208,20720.653047,22779.353965
984201.066168,787352.264399,861896.849693,246050.266542,196838.066100,21547.421242,32194.520077
967332.903972,795903.959236,800057.053071,241833.225993,198975.989809,20001.426327,37259.707596
986145.709257,803445.214761,833674.106617,246536.427314,200861.303690,20841.852665,5248.306378
1013429.906138,798374.573195,850431.465324,253357.476535,199593.643299,21260.786633,36729.630418
974531.497261,802323.139921,836134.574759,243632.874315,200580.784980,20903.364369,6778.516409
974947.374860,801695.129997,836883.627942,243736.843715,200423.782499,20922.090699,6776.173040
1023519.000000,801302.451748,866718.202339,255879.750000,200325.612937,21667.955058,53743.180772
964528.547927,802441.567920,799092.129497,241132.136982,200610.391980,19977.303237,38570.090006
1018281.740367,799967.082001,862974.308568,254570.435092,199991.770500,21574.357714,47382.754016
978332.449403,801553.590513,836331.427406,244583.112351,200388.397628,20908.285685,3804.356061
967027.755406,802342.895464,810149.222495,241756.938852,200585.723866,20253.730562,27611.651226
1018898.966854,799162.977638,863071.022362,254724.741713,199790.744410,21576.775559,47988.547392
982416.457587,787876.355228,835815.457587,245604.114397,196969.088807,20895.386440,15388.558447
990719.323165,793654.532735,849139.539610,247679.830791,198413.633184,21228.488490,20350.608025
1008813.551572,803755.230544,826007.673174,252203.387893,200938.807636,20650.191829,29023.749892
1014641.995382,805386.528075,842846.467307,253660.498846,201346.632019,21071.161683,34939.012463
1009778.826994,827340.369797,839111.543700,252444.706748,206835.092449,20977.788593,38043.806989
980022.660125,800065.974777,826980.000000,245005.665031,200016.493694,20674.500000,7693.769888
994993.232597,774298.337979,823574.719699,248748.308149,193574.584495,20589.367992,33695.054282
986262.890768,769464.464369,837122.802340,246565.722692,192366.116092,20928.070059,34184.375850
1010397.187717,795439.524248,838026.000000,252599.296929,198859.881062,20950.650000,30717.279847
986654.427595,799868.395734,833055.365718,246663.606899,199967.098934,20826.384143,6641.995526
984262.597141,804736.034202,832354.533782,246065.649285,201184.008551,20808.863345,4075.503862
983766.947322,778319.798465,808565.575739,245941.736830,194579.949616,20214.139393,35612.929172
988239.814541,762081.918647,841263.608430,247059.953635,190520.479662,21031.590211,42278.958923
980642.432825,803138.719900,807565.421364,245160.608206,200784.679975,20189.135534,26436.092477
959903.116331,793801.998767,796247.965858,239975.779083,198450.499692,19906.199146,44193.676334
984305.641402,801779.741345,832703.756375,246076.410350,200444.935336,20817.593909,3852.778981
982828.635356,785995.825389,845630.438408,245707.158839,196498.956347,21140.760960,20758.509051
992020.314401,786179.855792,832434.096413,248005.078600,196544.963948,20810.852410,20283.469260
958886.837216,803106.234796,805974.822853,239721.709304,200776.558699,20149.370571,35649.282052
998067.611854,815786.212353,831262.814790,249516.902964,203946.553088,20781.570370,21514.622326
991011.049493,794491.546929,829708.171287,247752.762373,198622.886732,20742.704282,13931.235529
954582.325853,802238.156186,826909.553883,238645.581463,200559.539046,20672.738847,27288.513286
992224.145507,786038.051255,815827.781783,248056.036377,196509.512814,20395.694545,27360.146001
1007757.024654,825259.903057,839484.719183,251939.256163,206314.975764,20987.117980,35243.137107
981197.413522,810191.130365,828051.000000,245299.353381,202547.782591,20701.275000,9272.478703
939949.533463,758489.298862,797926.212137,234987.383366,189622.324716,19948.155303,70488.188150
997297.038631,819688.483710,831802.527213,249324.259658,204922.120928,20795.063180,23425.310249
991194.517366,799075.959591,838801.036625,247798.629342,199768.989898,20970.025916,12028.301946
1008137.947943,794983.084537,843179.315429,252034.486986,198745.771134,21079.482886,29844.620173
998937.346430,815957.476470,830836.589020,249734.336608,203989.369117,20770.914725,22368.691017
985102.434641,769742.289336,834724.144285,246275.608660,192435.572334,20868.103607,33610.813952
1009042.105631,808165.782423,825247.880655,252260.526408,202041.445606,20631.197016,29887.738802
983842.466794,771554.875949,833041.047912,245960.616698,192888.718987,20826.026198,31678.795190
972400.212363,795427.869612,822914.595879,243100.053091,198856.967403,20572.864897,15940.178745
1015426.161155,818398.428107,862943.425611,253856.540289,204599.607027,21573.585640,47570.250704
998583.828313,817588.370445,827975.201425,249645.957078,204397.092611,20699.380036,23636.535079
984614.218502,797978.762978,821526.323843,246153.554626,199494.690744,20538.158096,13975.095430
978467.454590,808118.961836,803937.846498,244616.863647,202029.740459,20098.446162,30579.386731
988482.161869,783387.391185,834857.093559,247120.540467,195846.847796,20871.427339,21115.806883
981311.069482,804947.474320,835744.568478,245327.767371,201236.868580,20893.614212,2582.438974
994503.088610,792987.088610,827932.537089,248625.772153,198246.772153,20698.313427,17979.488924
990346.599986,802936.266924,831059.533626,247586.649996,200734.066731,20776.488341,9875.674906
913665.278037,776600.745941,862884.147812,228416.319509,194150.186485,21572.103695,77838.643145
984126.835426,797177.808566,835098.752000,246031.708857,199294.452141,20877.468800,6809.856582
1004349.317981,836169.570626,825346.954211,251087.329495,209042.392656,20633.673855,41454.349906
1003133.490715,778064.904552,805426.293377,250783.372679,194516.226138,20135.657334,43998.306978
1003537.493302,823525.041709,835338.000000,250884.373326,205881.260427,20883.450000,30515.200039
950440.398413,803992.087065,822396.209507,237610.099603,200998.021766,20559.905238,32626.349610
1005056.623998,763450.888636,791953.894687,251264.156000,190862.722159,19798.847367,62619.766100
999917.463240,784998.550530,818223.000000,249979.365810,196249.637633,20455.575000,30608.835670
976798.378477,801348.990685,836392.486027,244199.594619,200337.247671,20909.812151,5071.687164
992373.158490,810288.722543,830122.495134,248093.289622,202572.180636,20753.062378,14075.436416
992924.991723,807217.980311,833047.094363,248231.247931,201804.495078,20826.177359,12732.542898
982726.971209,801786.449227,806689.577188,245681.742802,200446.612307,20167.239430,27400.875481
968522.191023,795068.886374,819970.503399,242130.547756,198767.221594,20499.262585,20366.013079
970327.745050,795209.251597,821614.373363,242581.936262,198802.312899,20540.359334,18100.035208
975186.997375,803416.071987,833995.884841,243796.749344,200854.017997,20849.897121,5742.613329
986928.222187,797517.000000,840641.126827,246732.055547,199379.250000,21016.028171,10544.893948
986789.461994,804509.122535,800436.877465,246697.365498,201127.280634,20010.921937,34102.269024
964399.243744,790208.331970,816937.234155,241099.810936,197552.082992,20423.430854,27015.850769
946293.504804,748746.499973,801281.021102,236573.376201,187186.624993,20032.025528,72264.027419
996249.832919,820425.913577,832043.996517,249062.458230,205106.478394,20801.099913,23228.682560
1016846.545256,808929.499778,854476.231344,254211.636314,202232.374945,21361.905784,41763.172434
982756.436474,801371.577360,832325.577360,245689.109118,200342.894340,20808.139434,3018.042643
968215.512468,800586.124302,809346.439897,242053.878117,200146.531076,20233.660997,27846.748683
948869.657145,805151.739720,823303.510038,237217.414286,201287.934930,20582.587751,33851.365145
995875.211427,819993.169145,827722.788573,248968.802857,204998.292286,20693.069714,23430.359222
1000803.980454,781251.511013,844056.870061,250200.995113,195312.877753,21101.421752,31195.687033
1016610.000000,792369.478937,834704.125593,254152.500000,198092.369734,20867.603140,37270.267700
956651.508513,806723.181351,815725.749604,239162.877128,201680.795338,20393.143740,30596.593724
1013351.441156,808557.781851,824934.026054,253337.860289,202139.445463,20623.350651,34116.748772
1040800.347831,819778.036502,797878.814824,260200.086958,204944.509126,19946.970371,71896.362423
977441.496638,798173.881085,823535.678834,244360.374160,199543.470271,20588.391971,12071.092364
1022403.235201,799697.835654,865398.812334,255600.808800,199924.458914,21634.970308,52136.458718
996563.793369,812930.962628,832077.212189,249140.948342,203232.740657,20801.930305,18584.618827
1002256.527363,767543.610507,789969.200924,250564.131841,191885.902627,19749.230023,60473.779049
1022378.461046,804085.524077,864156.538954,255594.615262,201021.381019,21603.913474,51275.958153
989289.000000,799368.964439,838119.777948,247322.250000,199842.241110,20952.994449,10040.628494
1010209.105158,805623.370497,852621.000000,252552.276289,201405.842624,21315.525000,34800.024777
983687.892025,802696.995713,834781.457413,245921.973006,200674.248928,20869.536435,2902.012106
949691.956101,776388.073806,801772.242452,237422.989025,194097.018451,20044.306061,52215.817122
976678.167067,814164.975286,822497.419182,244169.541767,203541.243821,20562.435480,16525.450837
963424.648402,795193.648402,812506.901676,240856.162101,198798.412101,20312.672542,28814.896346
981498.000000,808137.601646,829251.873577,245374.500000,202034.400412,20731.296839,6958.281263
981705.106339,806002.636225,828155.368686,245426.276585,201500.659056,20703.884217,6579.859009
978971.234092,790920.539642,809782.932301,244742.808523,197730.134910,20244.573308,27170.090621
983398.348385,778461.089156,807958.595910,245849.587096,194615.272289,20198.964898,35924.708435
957009.136771,802692.984863,828240.137313,239252.284193,200673.246216,20706.003433,24597.932664
987259.427906,802534.758566,836661.000000,246814.856977,200633.689641,20916.525000,6897.168501
1000976.102694,821790.036045,835440.646082,250244.025674,205447.509011,20886.016152,27463.402938
985163.925342,799614.010058,834806.011601,246290.981336,199903.502515,20870.150290,5540.883251
983618.053535,790009.979784,832837.906741,245904.513384,197502.494946,20820.947669,13399.998441
948644.946194,804735.946085,824018.410595,237161.236548,201183.986521,20600.460265,33823.662592
985952.686980,777645.005178,810111.894797,246488.171745,194411.251294,20252.797370,35257.792982
977090.023534,803780.505477,834711.575255,244272.505884,200945.126369,20867.789381,3957.294398
958775.935577,802571.553098,805586.716947,239693.983894,200642.888275,20139.667924,36026.890580
1019703.188445,832113.282668,822840.070394,254925.797111,208028.320667,20571.001760,49712.965985
994814.103126,823573.770919,831319.413827,248703.525782,205893.442730,20782.985346,24901.051308
986421.611367,769137.096689,837168.215837,246605.402842,192284.274172,20929.205396,34535.453719
1010930.133204,802523.703681,825898.711068,252732.533301,200630.925920,20647.467777,31089.434045
998550.844488,772370.007504,802487.737287,249637.711122,193092.501876,20062.193432,47404.838505
1007128.710745,825264.793955,834902.887817,251782.177686,206316.198489,20872.572195,34346.751605
993024.197840,790821.540331,823479.904368,248256.049460,197705.385083,20586.997609,20187.915559
977039.695154,805441.640184,823513.664662,244259.923788,201360.410046,20587.841617,11427.093321
1017595.223941,808760.130687,853434.310723,254398.805985,202190.032672,21335.857768,41892.516563
950488.710449,790991.519952,840588.276283,237622.177612,197747.879988,21014.706907,33402.048468
994773.791516,793205.780960,844079.760604,248693.447879,198301.445240,21101.994015,19776.458849
982361.645387,802840.262641,837018.000000,245590.411347,200710.065660,20925.450000,3353.516561
991823.324052,791469.000000,853491.858112,247955.831013,197867.250000,21337.296453,25173.860114
983139.595107,801255.077487,834662.646765,245784.898777,200313.769372,20866.566169,2951.382851
986817.767589,769171.199732,836260.231696,246704.441897,192292.799933,20906.505792,34495.946600
1002333.399348,810752.479250,840187.799810,250583.349837,202688.119812,21004.694995,23571.765146
981638.729938,802092.155406,832155.838155,245409.682485,200523.038851,20803.895954,2213.879250
989891.163092,793126.999434,851768.108090,247472.790773,198281.749859,21294.202702,22255.994532
985256.455883,803819.493591,800958.419497,246314.113971,200954.873398,20023.960487,33333.044304
992260.352385,785885.916128,832081.258662,248065.088096,196471.479032,20802.031467,20689.592780
957552.709642,805999.191279,814418.798408,239388.177411,201499.797820,20360.469960,30626.002917
988342.320935,790570.279906,833233.898692,247085.580234,197642.569976,20830.847467,14569.521264
980956.403876,809831.483674,827746.152349,245239.100969,202457.870918,20693.653809,9200.025631
974067.194101,790364.362694,868824.404944,243516.798525,197591.090674,21720.610124,37702.643165
1025018.794558,810149.485075,858719.794558,256254.698640,202537.371269,21467.994864,51045.989106
1008752.045482,797010.004592,845791.172723,252188.011370,199252.501148,21144.779318,30830.957333
981086.788106,804550.285007,833630.890954,245271.697027,201137.571252,20840.772274,1521.200671
990058.134129,804654.406351,837610.116664,247514.533532,201163.601588,20940.252917,9950.106220
975961.079293,816536.039647,820974.919112,243990.269823,204134.009912,20524.372978,19370.105765
982773.615540,785699.134441,843653.610446,245693.403885,196424.783610,21091.340261,19971.520617
990735.990031,802882.032696,830639.523127,247683.997508,200720.508174,20765.988078,10377.247029
976422.445167,798171.305194,825025.524526,244105.611292,199542.826298,20625.638113,11176.035960
1023975.931321,801426.362046,866494.665780,255993.982830,200356.590511,21662.366644,53967.252011
986955.258285,779359.041437,826010.728586,246738.814571,194839.760359,20650.268215,25751.241894
947998.299460,773042.285182,777101.172823,236999.574865,193260.571295,19427.529321,72275.995530
1018900.797356,800491.561138,863745.429762,254725.199339,200122.890285,21593.635744,48312.030580
976393.417917,770786.052489,836136.000000,244098.354479,192696.513122,20903.400000,32683.479845
976738.990115,816870.915854,822174.440772,244184.747529,204217.728964,20554.361019,18638.769903
966708.980070,790736.805502,810684.351537,241677.245018,197684.201376,20267.108788,29967.077980
1017179.172815,810641.964638,844164.776668,254294.793204,202660.491159,21104.119417,38407.982600
964068.000000,793518.951109,816459.146444,241017.000000,198379.737777,20411.478661,26137.360382
1004399.049316,798263.255071,843466.076620,251099.762329,199565.813768,21086.651916,25770.369517
995222.519533,792663.162815,828651.268449,248805.629883,198165.790704,20716.281711,18486.882967
989796.800210,799820.775295,837763.909421,247449.200053,199955.193824,20944.097736,10179.058482
1008181.099174,792769.788760,846150.627879,252045.274794,198192.447190,21153.765697,31578.287470
984466.774122,789556.359328,832617.144688,246116.693531,197389.089832,20815.428617,14053.076447
1016996.473685,792255.987646,835269.554236,254249.118421,198063.996911,20881.738856,37687.790769
1009266.633534,803904.566297,824021.950832,252316.658384,200976.141574,20600.548771,30062.708244
982926.730333,802914.633756,833835.432525,245731.682583,200728.658439,20845.885813,2020.577643
988706.919599,783699.785603,818359.760952,247176.729900,195924.946401,20458.994024,26095.995136
1025870.693354,798286.893641,841158.704619,256467.673338,199571.723410,21028.967615,45769.248565
976229.051782,760808.174725,829288.736553,244057.262946,190202.043681,20732.218414,42795.401635
990598.079348,806337.936518,831907.858907,247649.519837,201584.484129,20797.696473,10422.589749
990294.411863,783689.053951,816738.410790,247573.602966,195922.263488,20418.460270,27604.456018
967453.414354,807201.433351,825586.152295,241863.353589,201800.358338,20639.653807,16404.115933
1023021.403175,807904.218729,862719.297579,255755.350794,201976.054682,21567.982439,51191.412476
1016096.842727,811485.248902,802466.851533,254024.210682,202871.312226,20061.671288,47982.608304
987724.851939,783732.538986,817467.000000,246931.212985,195933.134746,20436.675000,26346.254806
976351.149650,799016.387607,818973.684986,244087.787412,199754.096902,20474.342125,16223.748241
971614.446292,801697.268206,836661.000000,242903.611573,200424.317051,20916.525000,9777.385943
988925.785174,763277.809837,839752.214968,247231.446294,190819.452459,20993.805374,41008.698451
989006.844632,788111.689263,832898.555920,247251.711158,197027.922316,20822.463898,17052.282075
996034.229529,773731.420924,823179.964311,249008.557382,193432.855231,20579.499108,34743.157671
1003414.363849,765909.467973,795000.461915,250853.590962,191477.366993,19875.011548,58385.839099
1018899.912001,801591.957176,866943.045175,254724.978000,200397.989294,21673.576129,50298.550007
1014138.893848,791575.237983,837231.263192,253534.723462,197893.809496,20930.781580,35304.214670
1016701.702846,809921.006910,866304.587462,254175.425711,202480.251728,21657.614687,48689.437182
991260.459764,786967.119607,832624.901062,247815.114941,196741.779902,20815.622527,19198.172800
982422.298564,803923.454558,804648.764994,245605.574641,200980.863639,20116.219125,29401.642494
1011597.468712,803791.935058,842303.900796,252899.367178,200947.983764,21057.597520,31789.353989
973727.536046,803211.761595,831125.905647,243431.884011,200802.940399,20778.147641,7746.501088
965785.462816,798820.393491,829043.120103,241446.365704,199705.098373,20726.078003,16486.455488
1008305.018366,825446.525720,834151.585366,252076.254592,206361.631430,20853.789634,35355.972135
1007438.871222,794465.647382,843714.000600,251859.717805,198616.411845,21092.850015,29527.755424
977043.280656,803975.268606,831131.734260,244260.820164,200993.817151,20778.293356,4904.106540
950934.527893,803402.673375,824383.400425,237733.631973,200850.668344,20609.585011,31491.412759
966218.216018,795760.448870,825895.547846,241554.554005,198940.112218,20647.388696,18315.539798
979365.843352,800457.813587,826898.421499,244841.460838,200114.453397,20672.460537,7729.467975
1018293.579766,801195.579766,867678.282496,254573.394941,200298.894941,21691.957062,50344.585681
1014249.057134,819668.031116,864612.034195,253562.264283,204917.007779,21615.300855,48197.020396
1017089.366819,809127.895776,853235.232428,254272.341705,202281.973944,21330.880811,41409.490926
988744.960242,799674.942690,835535.503801,247186.240061,199918.735673,20888.387595,8672.338004
974815.525573,802273.211345,836683.892355,243703.881393,200568.302836,20917.097309,6717.534105
972752.732348,800773.176148,825304.096017,243188.183087,200193.294037,20632.602400,12151.663008
971281.774400,797122.952593,812806.517288,242820.443600,199280.738148,20320.162932,24033.168504
1011235.404346,796741.771199,817336.147338,252808.851086,199185.442800,20433.403683,35170.038276
979817.073093,804302.382281,834710.250164,244954.268273,201075.595570,20867.756254,1790.351485
988137.786522,806295.000000,831526.996917,247034.446631,201573.750000,20788.174923,8277.844377
984550.893242,770874.236011,834145.024649,246137.723311,192718.559003,20853.625616,32414.091290
913591.406678,776861.304130,862974.000000,228397.851669,194215.326032,21574.350000,77847.684188
972738.921195,795782.589568,822581.319540,243184.730299,198945.647392,20564.532988,15831.200465
995322.777367,798197.447652,841669.978292,248830.694342,199549.361913,21041.749457,17033.700618
1001504.185639,779148.598236,812367.783486,250376.046410,194787.149559,20309.194587,38269.634795
988568.913467,798696.720190,834752.153530,247142.228367,199674.180048,20868.803838,8849.849506
993946.142031,808256.212325,832882.717864,248486.535508,202064.053081,20822.067947,14059.888902
987215.237048,779837.817326,833944.802909,246803.809262,194959.454331,20848.620073,24083.564212
977511.923896,797418.675477,823777.599373,244377.980974,199354.668869,20594.439984,12174.085562
1009443.453229,759474.900310,789147.621934,252360.863307,189868.725078,19728.690548,68753.740102
973045.021062,791259.884689,801081.102351,243261.255266,197814.971172,20027.027559,35853.574697
988953.145636,786206.786472,857336.862508,247238.286409,196551.696618,21433.421563,29899.513658
975901.858240,798616.822876,824468.383879,243975.464560,199654.205719,20611.709597,11661.437478
956461.400171,809578.000764,814989.800312,239115.350043,202394.500191,20374.745008,31650.953283
981093.261102,803786.316959,830443.206727,245273.315276,200946.579240,20761.080168,3629.606991
997640.533308,799267.653835,842231.935711,249410.133327,199816.913459,21055.798393,19023.813963
974246.198776,795389.272666,813484.183166,243561.549694,198847.318167,20337.104579,22905.178277
983725.452761,802108.258723,803855.582722,245931.363190,200527.064681,20096.389568,30290.403254
1004599.224785,828198.261752,834854.476495,251149.806196,207049.565438,20871.361912,34527.698444
935040.403239,760755.256407,789647.856365,233760.100810,190188.814102,19741.196409,76575.273935
985913.270184,804173.522401,834408.670461,246478.317546,201043.380600,20860.216762,5127.067167
983485.898044,802653.816698,804354.982757,245871.474511,200663.454174,20108.874569,29758.963991
967017.847543,808027.880355,827756.727898,241754.461886,202006.970089,20693.918197,16021.555556
1008924.672380,782105.437330,830380.750834,252231.168095,195526.359333,20759.518771,35177.560054
986526.564293,762953.333313,833191.410327,246631.641073,190738.333328,20829.785258,40528.481210
988134.000000,794732.977311,833027.825633,247033.500000,198683.244328,20825.695641,11078.199265
1022142.702768,811219.199948,859057.577194,255535.675692,202804.799987,21476.439430,48922.130744
1017176.549560,799082.338099,858522.802897,254294.137390,199770.584525,21463.070072,43953.595370
989552.916342,794187.944073,838912.059926,247388.229086,198546.986018,20972.801498,13333.993713
998522.407876,816095.473723,829816.149649,249630.601969,204023.868431,20745.403741,22285.596587
1002364.769865,776800.304703,810179.457493,250591.192466,194200.076176,20254.486437,41450.320123
1017482.067389,812658.045852,847106.566531,254370.516847,203164.511463,21177.664163,40002.865047
1011413.963667,780225.673230,829932.186190,252853.490917,195056.418308,20748.304655,38326.649110
974725.482755,802898.495188,834889.413524,243681.370689,200724.623797,20872.235338,6260.791672
1004444.758569,798766.519499,848249.235214,251111.189642,199691.629875,21206.230880,27840.538928
1012202.994799,810150.144763,820931.530522,253050.748700,202537.536191,20523.288263,34631.503865
960900.272262,787843.502375,822144.307397,240225.068065,196960.875594,20553.607685,27814.020092
1005628.092445,777981.898231,792663.242767,251407.023111,194495.474558,19816.581069,54307.760440
981029.080076,810113.874931,827596.508904,245257.270019,202528.468733,20689.912723,9509.770672
1004115.000000,826375.690891,834257.845465,251028.750000,206593.922723,20856.446137,32872.136740
982295.465829,792063.845724,840095.626107,245573.866457,198015.961431,21002.390653,12668.558093
977900.971998,798571.039290,824568.841295,244475.243000,199642.759823,20614.221032,10882.467503
995605.513643,793128.000000,823226.063765,248901.378411,198282.000000,20580.651594,20757.262559
978795.593174,803310.180751,812360.536174,244698.898294,200827.545188,20309.013404,21744.669618
1010914.302012,798487.503743,851317.363433,252728.575503,199621.875936,21282.934086,34938.188380
987093.057978,805496.532773,834498.000000,246773.264494,201374.133193,20862.450000,6646.424842
942635.666188,772819.805745,802338.120841,235658.916547,193204.951436,20058.453021,58172.899715
981493.833176,805201.743169,835051.208869,245373.458294,201300.435792,20876.280222,2432.932538
938009.049976,786448.614536,852043.527448,234502.262494,196612.153634,21301.088186,49433.334545
1004692.002030,828939.623164,834904.843272,251173.000508,207234.905791,20872.621082,35134.599344
993964.732471,800061.817636,846378.780645,248491.183118,200015.454409,21159.469516,18235.483041
973961.182903,795146.850589,813292.517353,243490.295726,198786.712647,20332.312934,23242.704527
965801.736437,784853.656369,804369.223923,241450.434109,196213.414092,20109.230598,37932.706376
1005619.017469,796863.907131,841907.712727,251404.754367,199215.976783,21047.692818,26669.513302
1005811.567234,763356.915350,791590.022837,251452.891808,190839.228837,19789.750571,63217.383188
1005410.164837,796890.926190,842023.236411,251352.541209,199222.731548,21050.580910,26504.615814
1016837.312913,792641.278197,835758.699027,254209.328228,198160.319549,20893.967476,37445.918707
990022.827431,793460.499311,851314.326741,247505.706858,198365.124828,21282.858169,21800.439061
996437.986967,799479.641474,841684.658851,249109.496742,199869.910368,21042.116471,17687.659584
1002391.599974,807531.677389,830925.677389,250597.899994,201882.919347,20773.141935,22141.881111
976367.271751,798367.464203,820998.063889,244091.817938,199591.866051,20524.951597,14561.022872
1001194.204420,801554.412013,845309.395693,250298.551105,200388.603003,21132.734892,23265.541799
978161.380873,803270.237223,813167.871245,244540.345218,200817.559306,20329.196781,21014.810307
1001805.847680,807816.563455,808842.093077,250451.461920,201954.140864,20221.052327,33038.402972
970079.677680,795944.819718,822115.241517,242519.919420,198986.204929,20552.881038,17599.089957
987264.814934,779626.212933,825741.000000,246816.203733,194906.553233,20643.525000,25665.843676
974517.738430,802857.759646,830185.942156,243629.434608,200714.439912,20754.648554,7455.680730
993129.972394,784521.146934,834831.159904,248282.493099,196130.286733,20870.778998,22234.067703
978364.391469,801870.972841,836904.219624,244591.097867,200467.743210,20922.605491,4054.264603
972715.702969,800596.503046,825488.887359,243178.925742,200149.125762,20637.222184,12080.445739
1008279.051534,807053.336084,830362.246736,252069.762884,201763.334021,20759.056168,27883.804952
992770.373688,811824.979580,829402.790744,248192.593422,202956.244895,20735.069769,15426.289687
966140.475962,790724.439830,811569.957704,241535.118990,197681.109958,20289.248943,29568.561950
984475.525756,805273.816911,831940.557696,246118.881439,201318.454228,20798.513942,4656.003019
1018744.418317,799160.346340,861947.794178,254686.104579,199790.086585,21548.694854,47192.805368
