x,y,z,scaled x, scaled y, scaled z, distance
657487.690430,695480.977630,964153.309570,164371.922607,173870.244407,24103.832739,42246.821720
690094.840074,675984.261865,981716.791926,172523.710018,168996.065466,24542.919798,1441.848010
704450.007621,662590.336590,972215.128155,176112.501905,165647.584148,24305.378204,20943.179393
666872.972186,681379.498881,974475.856488,166718.243046,170344.874720,24361.896412,25678.577578
654227.128721,664194.313947,987861.000000,163556.782180,166048.578487,24696.525000,39550.463319
654532.652970,649165.373180,937797.928270,163633.163242,162291.343295,23444.948207,62764.640479
703204.953433,661118.134385,994939.490539,175801.238358,165279.533596,24873.487263,23924.989053
661268.084629,690072.973066,974918.206192,165317.021157,172518.243267,24372.955155,33493.349907
678339.170927,682560.655864,969213.000000,169584.792732,170640.163966,24230.325000,18465.655477
653370.683052,712820.291041,956688.079434,163342.670763,178205.072760,23917.201986,57879.971149
700168.872039,650052.383883,970478.511740,175042.218010,162513.095971,24261.962793,29635.467354
666410.686689,689489.081878,934383.785078,166602.671672,172372.270469,23359.594627,54321.494333
709781.516859,652641.237014,972452.961064,177445.379215,163160.309253,24311.324027,31244.658901
671762.388822,664545.444308,973650.477811,167940.597205,166136.361077,24341.261945,23864.299395
695314.210591,659259.138856,997303.474070,173828.552648,164814.784714,24932.586852,24032.603768
672963.899359,683658.388656,995948.522796,168240.974840,170914.597164,24898.713070,24783.009058
670393.775918,679954.075031,994393.418584,167598.443979,169988.518758,24859.835465,25090.846791
629021.484387,676985.563932,984819.951681,157255.371097,169246.390983,24620.498792,62326.732139
656328.141349,708260.886090,948987.364236,164082.035337,177065.221523,23724.684106,57050.873966
632241.876276,689756.684137,966085.804211,158060.469069,172439.171034,24152.145105,62272.239302
672921.942856,694678.613026,948988.656226,168230.485714,173669.653257,23724.716406,41096.415600
696491.922030,656978.792545,964571.419851,174122.980508,164244.698136,24114.285496,25842.702146
662643.929867,704544.530656,990188.094157,165660.982467,176136.132664,24754.702354,41229.316412
659843.789788,687208.543929,950967.471050,164960.947447,171802.135982,23774.186776,44696.603275
678691.315554,664182.263111,1004849.729414,169672.828888,166045.565778,25121.243235,29645.244457
679174.458222,707632.162457,964335.868488,169793.614556,176908.040614,24108.396712,37406.615483
650620.679854,680102.834890,961887.956388,162655.169963,170025.708722,24047.198910,44981.244499
686173.825092,697390.823437,959111.176998,171543.456273,174347.705859,23977.779425,30713.598559
696322.401289,671972.241234,976667.270667,174080.600322,167993.060309,24416.681767,7917.360269
711973.731864,684816.941004,975751.029498,177993.432966,171204.235251,24393.775737,23004.819737
658940.219083,717782.072881,949780.017267,164735.054771,179445.518220,23744.500432,61059.779475
651189.382884,697289.303761,977588.797146,162797.345721,174322.325940,24439.719929,45309.977081
637907.708781,675980.729216,962758.406761,159476.927195,168995.182304,24068.960169,56309.036940
638272.527417,712631.557936,994325.889201,159568.131854,178157.889484,24858.147230,65595.396402
694825.328294,672637.586248,976471.782908,173706.332073,168159.396562,24411.794573,6781.662117
656902.502764,691541.983797,977124.026879,164225.625691,172885.495949,24428.100672,37729.388298
677268.938482,714254.853045,967533.000000,169317.234621,178563.713261,24188.325000,42565.568268
656846.950142,698322.295777,959685.553588,164211.737535,174580.573944,23992.138840,45987.086609
659639.235474,708540.000000,978428.306726,164909.808869,177135.000000,24460.707668,45182.783092
668610.044121,689533.544029,984060.000000,167152.511030,172383.386007,24601.500000,26380.300427
646609.401902,696709.526451,977355.857832,161652.350475,174177.381613,24433.896446,49175.784992
693129.916533,679650.447163,989751.302327,173282.479133,169912.611791,24743.782558,9666.419422
678423.356126,660576.675469,976846.905813,169605.839031,165144.168867,24421.172645,20685.072164
687927.699776,667562.708470,982989.000000,171981.924944,166890.677117,24574.725000,9590.478440
661860.318347,716467.744842,976675.126380,165465.079587,179116.936211,24416.878159,49915.060702
672171.561729,686666.338617,980620.406513,168042.890432,171666.584654,24515.510163,21678.494231
644731.525364,657388.223290,948282.670537,161182.881341,164347.055823,23707.066763,59851.285128
691125.590340,663665.805158,1000458.594142,172781.397585,165916.451289,25011.464854,23312.205148
699394.338143,648894.209362,965340.955435,174848.584536,162223.552340,24133.523886,32564.638831
696398.949952,668577.000000,995943.158527,174099.737488,167144.250000,24898.578963,17710.853068
691995.460381,663723.032524,998912.934953,172998.865095,165930.758131,24972.823374,22010.717195
644539.461078,712649.916648,983787.000000,161134.865269,178162.479162,24594.675000,59223.189771
646918.264397,628633.984932,952691.379909,161729.566099,157158.496233,23817.284498,70930.939040
663802.702328,663536.735258,948767.332942,165950.675582,165884.183814,23719.183324,44117.382682
693467.749454,666686.535732,986999.308163,173366.937363,166671.633933,24674.982704,11631.936373
710277.912623,670323.168036,960440.269347,177569.478156,167580.792009,24011.006734,28582.312999
753338.975070,698942.842899,983298.797728,188334.743768,174735.710725,24582.469943,66154.445558
680505.569603,658999.325782,993618.128081,170126.392401,164749.831445,24840.453202,24022.170616
704290.804273,664237.195727,973849.049267,176072.701068,166059.298932,24346.226232,19138.295422
722681.100025,645243.076861,973015.450529,180670.275006,161310.769215,24325.386263,44915.777906
685459.686264,650773.281717,969288.292663,171364.921566,162693.320429,24232.207317,28638.849634
693353.698206,646353.379380,979973.059507,173338.424551,161588.344845,24499.326488,30056.173417
670133.749113,683874.668169,978832.892235,167533.437278,170968.667042,24470.822306,22492.079446
635226.768523,683757.072662,981644.078631,158806.692131,170939.268166,24541.101966,56490.139291
637218.674700,675657.493052,963089.688595,159304.668675,168914.373263,24077.242215,56860.155026
660718.108268,679415.866140,985640.654022,165179.527067,169853.966535,24641.016351,31026.015102
662768.679731,671894.375125,989500.908678,165692.169933,167973.593781,24737.522717,30056.344539
713879.057728,685696.039158,976033.044175,178469.764432,171424.009790,24400.826104,24996.719548
695233.610763,660187.469013,958849.373330,173808.402691,165046.867253,23971.234333,27599.205403
696158.571999,689170.299095,978693.941224,174039.643000,172292.574774,24467.348531,13939.100874
675065.176674,683969.921539,951969.190401,168766.294169,170992.480385,23799.229760,33990.212237
661727.720887,658726.908407,974303.741413,165431.930222,164681.727102,24357.593535,34965.105121
647543.306476,690306.107999,942364.979811,161885.826619,172576.527000,23559.124495,59888.826623
677406.591966,662414.750867,977595.109133,169351.647992,165603.687717,24439.877728,19873.517630
671749.373223,671793.709088,983581.411558,167937.343306,167948.427272,24589.535289,20171.520540
678846.000000,644828.734850,999349.950766,169711.500000,161207.183713,24983.748769,38548.083454
683388.184020,667994.113669,983613.381605,170847.046005,166998.528417,24590.334540,11752.833690
686815.646124,680499.999531,977184.339592,171703.911531,170124.999883,24429.608490,7108.349667
694120.846502,673998.691681,978133.986690,173530.211625,168499.672920,24453.349667,4619.953662
680334.268532,647287.213107,1003648.253706,170083.567133,161821.803277,25091.206343,38468.106805
695779.005823,660289.005823,958650.843770,173944.751456,165072.251456,23966.271094,27783.316848
668975.791074,699275.758037,985817.240293,167243.947768,174818.939509,24645.431007,32344.211221
704800.915206,683531.634977,972814.596393,176200.228801,170882.908744,24320.364910,17363.745915
710004.108980,675499.218473,969423.000000,177501.027245,168874.804618,24235.575000,22017.703820
669475.128889,686308.963703,977576.679259,167368.782222,171577.240926,24439.416981,24156.381009
650075.341094,613429.042515,959289.171189,162518.835273,153357.260629,23982.229280,78194.113453
697279.159427,693181.731915,985185.463788,174319.789857,173295.432979,24629.636595,18427.382738
674525.572443,683020.500426,968102.145737,168631.393111,170755.125106,24202.553643,22065.225513
644081.852787,675370.961826,966701.762923,161020.463197,168842.740456,24167.544073,49233.403323
668745.797950,668485.147000,963347.731919,167186.449487,167121.286750,24083.693298,29561.040296
690841.686334,672920.945126,979754.226311,172710.421583,168230.236281,24493.855658,3600.564076
647593.194441,677927.663794,947226.000000,161898.298610,169481.915948,23680.650000,55122.359004
693246.006185,666298.447011,983274.681237,173311.501546,166574.611753,24581.867031,10500.986792
709059.493483,684342.448437,973228.677085,177264.873371,171085.612109,24330.716927,21003.569911
630562.730037,716880.523107,989930.080825,157640.682509,179220.130777,24748.252021,73527.983768
653819.293814,679107.143929,965708.736941,163454.823454,169776.785982,24142.718424,40456.745016
672752.591768,652609.431769,990295.717248,168188.147942,163152.357942,24757.392931,31494.316057
652363.532598,697967.940603,975165.166595,163090.883149,174491.985151,24379.129165,44845.487089
692392.913667,673296.526021,981352.453346,173098.228417,168324.131505,24533.811334,3277.244808
692758.746085,649404.096980,982175.017138,173189.686521,162351.024245,24554.375428,26990.936336
631829.560638,676898.667413,961116.691809,157957.390160,169224.666853,24027.917295,62595.107590
669959.879594,685901.881730,978637.305099,167489.969899,171475.470433,24465.932627,23427.224709
659479.433637,694261.423644,966362.804012,164869.858409,173565.355911,24159.070100,39244.199760
676920.816310,689642.837807,956952.850622,169230.204077,172410.709452,23923.821266,30894.548690
680465.421571,666710.186762,982758.312395,170116.355393,166677.546691,24568.957810,14544.329655
671814.525047,684573.512552,978112.831140,167953.631262,171143.378138,24452.820778,21268.524893
667980.820783,692821.244915,972288.144682,166995.205196,173205.311229,24307.203617,29768.616230
718485.404458,677001.467796,963067.811052,179621.351114,169250.366949,24076.695276,32575.155467
685297.144711,667713.181449,983006.407826,171324.286178,166928.295362,24575.160196,10662.042515
660244.382668,717424.321646,977366.787443,165061.095667,179356.080412,24434.169686,51588.727350
648836.320083,690211.050095,944597.595018,162209.080021,172552.762524,23614.939875,57495.656421
673595.846310,682533.753108,960372.000000,168398.961578,170633.438277,24009.300000,27745.262388
674320.018899,673495.629941,968445.838892,168580.004725,168373.907485,24211.145972,21170.611468
667031.618688,687781.193107,975257.493029,166757.904672,171945.298277,24381.437326,27350.490353
701231.186333,653637.094234,967783.710090,175307.796583,163409.273558,24194.592752,28040.165392
680768.018451,662446.638595,1002540.000000,170192.004613,165611.659649,25063.500000,27764.539884
688216.377619,677542.581897,980373.464289,172054.094405,169385.645474,24509.336607,3282.229780
699142.002869,691659.563004,990497.099838,174785.500717,172914.890751,24762.427496,19762.310894
645846.197301,700303.238263,978600.313106,161461.549325,175075.809566,24465.007828,51372.898120
711679.984730,692803.394592,970222.103070,177919.996182,173200.848648,24255.552577,28353.201572
661102.538715,682391.166502,982796.139925,165275.634679,170597.791626,24569.903498,30782.984410
683815.456012,675233.527802,986557.991128,170953.864003,168808.381951,24663.949778,9394.002169
692863.053005,659870.098582,959459.662322,173215.763251,164967.524646,23986.491558,27057.896187
680163.402980,683149.787799,974301.741692,170040.850745,170787.446950,24357.543542,14565.981649
713440.058105,672475.504053,969471.752027,178360.014526,168118.876013,24236.793801,25271.708551
642500.765831,699921.972209,979360.150798,160625.191458,174980.493052,24484.003770,54156.502950
682755.726331,686209.474056,975702.000000,170688.931583,171552.368514,24392.550000,14009.186624
674090.203902,707138.664329,960994.911311,168522.550975,176784.666082,24024.872783,40480.078280
688912.622068,706497.741120,967517.770072,172228.155517,176624.435280,24187.944252,33084.274825
691063.738438,699485.029697,954850.541406,172765.934610,174871.257424,23871.263535,34845.024512
694730.611772,666520.926737,984307.793488,173682.652943,166630.231684,24607.694837,10958.832055
645341.007215,712639.597339,983270.129223,161335.251804,178159.899335,24581.753231,58563.707597
678036.605321,642257.082993,977959.201774,169509.151330,160564.270748,24448.980044,36641.714924
691444.593844,659795.144524,979338.396658,172861.148461,164948.786131,24483.459916,16598.127357
687996.893566,660714.941966,987657.683791,171999.223392,165178.735491,24691.442095,17315.982470
689831.951476,714255.480132,967071.544390,172457.987869,178563.870033,24176.788610,40394.316159
671742.790567,674108.169111,984364.033765,167935.697642,168527.042278,24609.100844,19909.605080
663096.517668,709739.854674,980011.285146,165774.129417,177434.963669,24500.282129,43687.201906
694193.472044,677252.597852,981077.350951,173548.368011,169313.149463,24526.933774,3122.534571
678891.702668,697984.872587,968051.989435,169722.925667,174496.218147,24201.299736,28034.112691
627223.061403,698143.490034,964166.196573,156805.765351,174535.872509,24104.154914,69650.729300
651099.658206,640480.967880,927849.230516,162774.914552,160120.241970,23196.230763,75540.324073
662219.051638,716050.681048,975975.000000,165554.762909,179012.670262,24399.375000,49433.197828
681210.248300,662364.033426,997642.809836,170302.562075,165591.008357,24941.070246,23999.081768
646559.505373,696306.639040,977256.000000,161639.876343,174076.659760,24431.400000,49062.805631
700811.374051,670719.004398,988690.539976,175202.843513,167679.751100,24717.263499,13578.296750
642925.231495,712322.114891,984669.593777,160731.307874,178080.528723,24616.739844,60356.424369
669959.598124,669866.017528,963288.098149,167489.899531,167466.504382,24082.202454,28339.611648
662534.761561,701691.401895,1001223.288803,165633.690390,175422.850474,25030.582220,43363.583083
653931.962923,659489.108933,972910.250346,163482.990731,164872.277233,24322.756259,41679.653462
679236.387282,665910.000000,982706.864466,169809.096821,166477.500000,24567.671612,15978.501417
674656.864747,686463.931946,978992.729208,168664.216187,171615.982986,24474.818230,19514.061489
693685.376288,675076.934007,980667.478975,173421.344072,168769.233502,24516.686974,2769.198168
687691.768464,695745.384846,970412.923959,171922.942116,173936.346211,24260.323099,22346.222836
668338.702520,690283.968916,974147.365629,167084.675630,172570.992229,24353.684141,27638.280840
684949.111505,679489.296587,980490.000000,171237.277876,169872.324147,24512.250000,7037.086284
666128.795388,695956.796241,970669.551457,166532.198847,173989.199060,24266.738786,33457.817845
666670.597339,689009.933429,976318.427275,166667.649335,172252.483357,24407.960682,28009.204330
697308.536169,649193.997181,963746.198223,174327.134042,162298.499295,24093.654956,32656.660346
696769.866177,669640.761192,968249.170357,174192.466544,167410.190298,24206.229259,15328.114793
679218.060886,687456.813219,976690.655826,169804.515221,171864.203305,24417.266396,16900.466141
691383.829751,678933.300510,979246.066461,172845.957438,169733.325128,24481.151662,3086.408683
639887.472514,705115.358008,979386.844016,159971.868128,176278.839502,24484.671100,58876.400499
651156.126374,685673.700179,976883.140325,162789.031594,171418.425045,24422.078508,41334.979910
710270.367472,677262.232126,966729.484541,177567.591868,169315.558031,24168.237114,23749.555574
705076.663142,683831.874187,972783.000000,176269.165786,170957.968547,24319.575000,17719.954183
691527.043437,677551.515217,982023.000000,172881.760859,169387.878804,24550.575000,1708.026464
693452.938769,665729.067919,982823.492789,173363.234692,166432.266980,24570.587320,10996.864195
674748.187201,683259.536930,966523.276032,168687.046800,170814.884232,24163.081901,22925.821965
688795.495292,641830.832464,949846.086336,172198.873823,160457.708116,23746.152158,46459.495238
697113.300015,661870.919689,979451.219705,174278.325004,165467.729922,24486.280493,15669.981494
697344.360127,648132.332817,957945.027311,174336.090032,162033.083204,23948.625683,36851.938083
673929.498733,682733.785352,978350.312621,168482.374683,170683.446338,24458.757816,18614.440492
719986.965012,676974.185530,962293.141901,179996.741253,169243.546383,24057.328548,34255.474434
649313.940421,689106.980019,944757.119523,162328.485105,172276.745005,23618.927988,56784.568163
666818.522784,677810.458953,957962.716666,166704.630696,169452.614738,23949.067917,33509.035104
687587.650807,649926.723848,982276.750418,171896.912702,162481.680962,24556.918760,26678.641241
637513.601547,679876.815166,966277.633568,159378.400387,169969.203792,24156.940839,55769.680601
645831.962793,713139.000000,982992.754431,161457.990698,178284.750000,24574.818861,58482.274356
640673.307819,689612.116153,938873.197950,160168.326955,172403.029038,23471.829949,67053.857911
679555.724643,686339.080481,966252.000000,169888.931161,171584.770120,24156.300000,21222.998782
648948.588341,688206.403546,944096.207432,162237.147085,172051.600886,23602.405186,57281.814117
674840.831987,674088.922815,969172.625930,168710.207997,168522.230704,24229.315648,20256.294276
665276.548105,683913.981203,977757.208788,166319.137026,170978.495301,24443.930220,27211.818603
652588.735730,655561.878522,971846.451959,163147.183933,163890.469630,24296.161299,44775.877173
662004.219419,689194.403718,975804.980513,165501.054855,172298.600929,24395.124513,32327.510403
695094.609387,657683.099555,979178.995053,173773.652347,164420.774889,24479.474876,19111.255164
703850.839700,676389.349911,950187.000000,175962.709925,169097.337478,23754.675000,33190.407800
692718.014972,672205.648772,978474.000000,173179.503743,168051.412193,24461.850000,4996.075548
671174.865902,677672.850479,982214.832676,167793.716475,169418.212620,24555.370817,20135.028774
674053.066027,694457.690691,964060.559175,168513.266507,173614.422673,24101.513979,30109.351294
678211.099077,645451.897543,998233.100204,169552.774769,161362.974386,24955.827505,37725.340810
648705.754214,695507.060195,977059.125702,162176.438554,173876.765049,24426.478143,46799.609550
684102.192581,680763.282607,976968.282607,171025.548145,170190.820652,24424.207065,9257.833210
679791.215020,664211.333549,1006146.156588,169947.803755,166052.833387,25153.653915,30259.140736
672980.948204,682476.071554,965609.896408,168245.237051,170619.017888,24140.247410,24571.045787
663496.497233,700106.259723,992760.754434,165874.124308,175026.564931,24819.018861,38412.642232
653275.725537,670145.148399,977550.000000,163318.931384,167536.287100,24438.750000,38587.376910
714203.851285,658611.309008,984906.282318,178550.962821,164652.827252,24622.657058,29292.765419
636695.529023,707042.198791,980919.215275,159173.882256,176760.549698,24522.980382,62584.127155
666674.716938,690588.294420,955011.577482,166668.679234,172647.073605,23875.289437,38408.728563
645755.199212,690137.668817,940948.503499,161438.799803,172534.417204,23523.712587,62068.514522
652351.308474,668893.430813,978370.131181,163087.827118,167223.357703,24459.253280,39651.337333
628912.685010,692188.060181,960939.000000,157228.171252,173047.015045,24023.475000,67317.459223
692236.264984,668256.861574,982821.000000,173059.066246,167064.215394,24570.525000,8355.505777
681308.616172,710608.761104,964829.723460,170327.154043,177652.190276,24120.743087,39135.227666
690297.416482,678746.059942,978639.768183,172574.354120,169686.514986,24465.994205,3428.639057
658468.384813,716563.718312,948818.508840,164617.096203,179140.929578,23720.462721,60993.150241
648557.131169,693715.888242,949542.062873,162139.282792,173428.972060,23738.551572,55720.764604
693228.806408,673520.511272,977240.601244,173307.201602,168380.127818,24431.015031,5011.752551
653536.239145,712431.042223,954294.429087,163384.059786,178107.760556,23857.360727,58573.592885
691980.464869,647357.388143,981511.635471,172995.116217,161839.347036,24537.790887,28979.478183
668485.223708,688252.700668,974311.963369,167121.305927,172063.175167,24357.799084,26502.801804
669284.827026,688979.298286,976897.346970,167321.206757,172244.824572,24422.433674,25637.300397
637989.314052,680434.228131,966498.379049,159497.328513,170108.557033,24162.459476,55292.529521
