x,y,z,scaled x, scaled y, scaled z, distance
1028690.327951,634113.586625,948864.000000,257172.581988,158528.396656,23721.600000,28565.942520
1004682.125346,631841.174262,924477.509696,251170.531336,157960.293566,23111.937742,22604.729730
1041645.835871,641326.918432,930962.430180,260411.458968,160331.729608,23274.060754,43989.105851
1003559.549238,632422.816009,929752.038297,250889.887309,158105.704002,23243.800957,17255.887439
967361.985294,626688.856644,944853.000000,241840.496324,156672.214161,23621.325000,34840.507812
995970.005763,613238.652696,954907.116516,248992.501441,153309.663174,23872.677913,26225.328413
1027987.026898,654689.414034,926397.808186,256996.756724,163672.353508,23159.945205,37895.351647
969649.909414,618214.388496,935547.452978,242412.477354,154553.597124,23388.686324,37807.830952
995564.063674,633284.308182,940164.188393,248891.015918,158321.077045,23504.104710,8674.649933
1003477.820013,635082.546170,945391.916031,250869.455003,158770.636543,23634.797901,3884.107952
985112.220851,654750.371629,1002690.407144,246278.055213,163687.592907,25067.260179,61259.006076
1017538.770513,653873.013088,935249.367846,254384.692628,163468.253272,23381.234196,25977.958640
996493.805886,637889.779832,946172.834567,249123.451472,159472.444958,23654.320864,4005.314059
967189.893991,606485.878905,940071.831360,241797.473498,151621.469726,23501.795784,45855.825320
999693.895215,630633.047642,942351.161859,249923.473804,157658.261910,23558.779046,7775.291426
997029.398447,643117.443905,1020019.841176,249257.349612,160779.360976,25500.496029,74354.135526
1019423.150200,631575.047064,936978.873332,254855.787550,157893.761766,23424.471833,21785.958223
999948.193514,655550.438525,902779.514949,249987.048379,163887.609631,22569.487874,46813.609031
1007722.163158,641172.081181,940729.530303,251930.540790,160293.020295,23518.238258,9673.866609
1020735.898653,636005.571370,930458.576856,255183.974663,159001.392842,23261.464421,25555.466508
981746.942824,623837.525403,919363.442456,245436.735706,155959.381351,22984.086061,35270.563205
978314.838260,638306.957769,930492.244925,244578.709565,159576.739442,23262.306123,27034.824842
958622.232137,618942.497361,945759.416464,239655.558034,154735.624340,23643.985412,45770.449244
980950.189926,701397.928664,921044.036496,245237.547482,175349.482166,23026.100912,71329.652109
985766.721411,658664.515128,914003.197341,246441.680353,164666.128782,22850.079934,41066.234645
995831.180977,691607.315555,903603.835459,248957.795244,172901.828889,22590.095886,68889.630566
998097.152274,645685.246182,963627.000000,249524.288068,161421.311545,24090.675000,19625.353846
1006920.408675,607183.646956,944633.233311,251730.102169,151795.911739,23615.830833,30999.498984
1000420.135576,644357.660419,961252.208294,250105.033894,161089.415105,24031.305207,16769.364166
1005034.292083,639379.402963,935655.058729,251258.573021,159844.850741,23391.376468,11429.316099
993321.215593,609365.078749,952054.381288,248330.303898,152341.269687,23801.359532,29639.485396
981268.364683,627095.418049,924229.325364,245317.091171,156773.854512,23105.733134,30801.920577
952004.924698,655205.016345,973515.201038,238001.231175,163801.254086,24337.880026,58503.542740
1005698.401278,597669.685168,944097.000000,251424.600319,149417.421292,23602.425000,40191.152506
1003389.405638,637401.219499,944217.309616,250847.351410,159350.304875,23605.432740,3399.090695
1021935.164016,624820.934231,948238.079492,255483.791004,156205.233558,23705.951987,25020.146789
992130.170887,629554.552515,944349.000000,248032.542722,157388.638129,23608.725000,11615.970223
998520.294701,633504.727277,942081.285226,249630.073675,158376.181819,23552.032131,5884.266217
979163.959756,648207.000000,921708.318564,244790.989939,162051.750000,23042.707964,34019.567789
993582.448816,579413.860907,949726.484702,248395.612204,144853.465227,23743.162118,58590.650437
1035993.184626,650008.599490,932727.198979,258998.296157,162502.149872,23318.179974,39924.023220
988546.626078,650544.477868,934639.107537,247136.656519,162636.119467,23365.977688,21003.863053
999402.123556,651774.236671,945242.155992,249850.530889,162943.559168,23631.053900,14356.166185
959165.901241,604114.454701,928805.174033,239791.475310,151028.613675,23220.129351,55798.517484
1009895.850710,642740.617946,940338.000000,252473.962678,160685.154487,23508.450000,12170.951003
969421.072820,655588.838632,932159.383096,242355.268205,163897.209658,23303.984577,38505.740208
987165.162350,629820.736161,928928.464135,246791.290587,157455.184040,23223.211603,22929.199869
988504.270376,632630.078060,929811.234181,247126.067594,158157.519515,23245.280855,20675.883277
969176.928531,626729.741802,944345.578914,242294.232133,156682.435450,23608.639473,33128.083539
1004752.296220,621445.316935,933244.131666,251188.074055,155361.329234,23331.103292,20904.474228
990189.016667,668462.596845,921497.134385,247547.254167,167115.649211,23037.428360,40796.332241
989774.718313,646948.063302,939656.814414,247443.679578,161737.015826,23491.420360,15616.720757
964261.830550,656029.416423,991524.128183,241065.457637,164007.354106,24788.103205,61085.967371
990232.450660,670796.906907,929932.882446,247558.112665,167699.226727,23248.322061,38366.648340
997693.905420,639842.494245,947336.855073,249423.476355,159960.623561,23683.421377,3900.491558
991448.102654,640200.372207,954399.247903,247862.025663,160050.093052,23859.981198,12652.028786
991387.092183,656527.111084,916435.888916,247846.773046,164131.777771,22910.897223,36292.609700
960156.644790,639112.601327,962982.673674,240039.161197,159778.150332,24074.566842,43792.439400
972249.178235,664760.298034,942426.175492,243062.294559,166190.074508,23560.654387,39413.811072
999671.958286,636798.472922,946020.021076,249917.989571,159199.618230,23650.500527,1050.101050
1004149.924929,627226.151384,945433.512040,251037.481232,156806.537846,23635.837801,10902.463850
948517.283972,661651.628738,976602.045236,237129.320993,165412.907184,24415.051131,64982.216634
997588.812848,649222.150153,946625.314434,249397.203212,162305.537538,23665.632861,12113.110866
978202.450339,628193.231748,946585.477964,244550.612585,157048.307937,23664.636949,24134.909389
1006992.000000,607928.710033,944753.351058,251748.000000,151982.177508,23618.833776,30282.152269
1037012.856806,650746.277133,930826.185049,259253.214202,162686.569283,23270.654626,41717.703991
991567.073026,657880.037806,940686.743592,247891.768257,164470.009452,23517.168590,22878.586415
1026191.559079,624428.977136,934330.146188,256547.889770,156107.244284,23358.253655,31096.205951
1008259.346834,640452.839341,941885.778371,252064.836709,160113.209835,23547.144459,9279.203902
983429.549850,588500.335400,949236.878225,245857.387463,147125.083850,23730.921956,51959.587768
1008077.284971,639836.206617,941455.663962,252019.321243,159959.051654,23536.391599,9148.769202
988946.228271,589064.662637,948280.584281,247236.557068,147266.165659,23707.014607,49818.531799
979532.108235,623202.984821,911898.377552,244883.027059,155800.746205,22797.459439,42454.589307
977227.217166,705370.096528,923735.284676,244306.804291,176342.524132,23093.382117,75125.669672
993465.646563,638017.692695,947198.853708,248366.411641,159504.423174,23679.971343,7135.627370
972778.462815,600337.550426,954140.912389,243194.615704,150084.387606,23853.522810,47043.849397
998794.167936,668677.405496,908547.662668,249698.541984,167169.351374,22713.691567,48744.495177
988084.069393,624826.069393,947286.816305,247021.017348,156206.517348,23682.170408,17755.055917
982183.704652,570631.176701,937082.107830,245545.926163,142657.794175,23427.052696,69867.797432
987014.028703,655045.721016,920738.028703,246753.507176,163761.430254,23018.450718,33555.326315
981861.321519,624260.287875,920556.225776,245465.330380,156065.071969,23013.905644,34152.073807
989950.902569,664168.645624,944024.539561,247487.725642,166042.161406,23600.613489,28756.509327
996476.641651,639623.326426,944815.964063,249119.160413,159905.831606,23620.399102,4677.896679
974219.455040,709357.184313,924392.605229,243554.863760,177339.296078,23109.815131,79506.309764
1002333.339309,692019.421399,896960.298588,250583.334827,173004.855350,22424.007465,73344.530405
985050.302523,614761.525623,924108.073644,246262.575631,153690.381406,23102.701841,35089.639279
990391.130486,609578.760367,948836.246076,247597.782622,152394.690092,23720.906152,29801.890893
1038536.290535,644251.145789,934307.140919,259634.072634,161062.786447,23357.678523,40380.464821
992243.247702,661193.566554,941634.430381,248060.811926,165298.391638,23540.860760,25474.416188
1004342.512069,635890.779263,944128.008256,251085.628017,158972.694816,23603.200206,4566.178075
1025307.902064,655841.369245,933339.102836,256326.975516,163960.342311,23333.477571,33367.587028
992894.661258,660207.341122,903642.984747,248223.665315,165051.835280,22591.074619,48629.823272
983142.039133,659053.445453,927048.019567,245785.509783,164763.361363,23176.200489,33519.795641
971652.602797,584394.964372,993100.920197,242913.150699,146098.741093,24827.523005,76618.668453
995124.986014,647392.973779,945718.043269,248781.246503,161848.243445,23642.951082,11269.226706
1028020.001047,632885.725199,944701.004035,257005.000262,158221.431300,23617.525101,27956.180985
982185.389680,631520.377966,926234.747071,245546.347420,157880.094491,23155.868677,27549.140711
975371.738587,648232.254845,923444.104759,243842.934647,162058.063711,23086.102619,35393.299928
989026.624725,629095.352516,946344.825164,247256.656181,157273.838129,23658.620629,14190.840632
986319.488302,655917.725058,938547.961813,246579.872076,163979.431264,23463.699045,24399.367216
994729.695965,629149.492392,943068.000000,248682.423991,157287.373098,23576.700000,10519.907251
1010672.604144,661606.102863,931028.530791,252668.151036,165401.525716,23275.713270,30153.987494
1023866.496777,631413.219949,935563.599134,255966.624194,157853.304987,23389.089978,26308.647483
982671.260901,615954.111317,956490.973689,245667.815225,153988.527829,23912.274342,29848.943227
952003.255013,674351.226672,990499.662932,238000.813753,168587.806668,24762.491573,75450.534504
995930.222128,632781.075035,945638.980967,248982.555532,158195.268759,23640.974524,6540.116198
985390.885389,633237.021658,954026.543740,246347.721347,158309.255415,23850.663594,17620.388282
977747.222173,668295.318164,924863.852935,244436.805543,167073.829541,23121.596323,43718.340778
999890.860016,644586.497686,958569.559160,249972.715004,161146.624422,23964.238979,14487.852955
970628.837855,630771.349893,944063.451743,242657.209464,157692.837473,23601.586294,30645.775486
988443.403287,651476.899163,976709.693054,247110.850822,162869.224791,24417.742326,35864.410481
1005122.228693,633899.593633,925437.225083,251280.557173,158474.898408,23135.930627,21344.779214
991699.750662,645503.428269,943165.323982,247924.937666,161375.857067,23579.133100,12214.834305
998522.833444,633762.961820,945017.396235,249630.708361,158440.740455,23625.434906,4298.186204
986609.000411,668681.794578,923302.000823,246652.250103,167170.448644,23082.550021,40980.108584
996625.137949,653528.828702,946308.223007,249156.284487,163382.207176,23657.705575,16510.993800
1017199.707674,646473.861431,939015.000000,254299.926919,161618.465358,23475.375000,20224.013928
988887.503572,650048.506472,977062.590536,247221.875893,162512.126618,24426.564763,35491.401980
970209.691136,661070.207905,898448.257025,242552.422784,165267.551976,22461.206426,61072.577356
1005707.512363,643839.133567,921180.162546,251426.878091,160959.783392,23029.504064,26113.988641
1004093.564026,628703.317713,923491.554235,251023.391006,157175.829428,23087.288856,24390.710026
973640.123761,655167.083324,932043.336386,243410.030940,163791.770831,23301.083410,35022.814533
959733.243701,595364.265485,960341.518963,239933.310925,148841.066371,24008.537974,60331.356162
966900.103725,592950.148248,923579.940798,241725.025931,148237.537062,23089.498520,60087.359266
953413.590678,654986.988137,973464.541693,238353.397669,163746.747034,24336.613542,57250.575606
986937.000000,655704.541935,920243.250312,246734.250000,163926.135484,23006.081258,34304.914817
984147.801424,663478.851073,945159.157780,246036.950356,165869.712768,23628.978944,30712.685837
969850.851933,615647.763454,930158.321393,242462.712983,153911.940864,23253.958035,40789.945653
990636.649813,634696.677481,930606.459458,247659.162453,158674.169370,23265.161486,18444.239050
986720.398594,675533.481202,896704.960502,246680.099648,168883.370301,22417.624013,63745.880908
968598.041994,623389.374116,963988.374116,242149.510499,155847.343529,24099.709353,39235.245648
997191.310082,650945.417105,966112.268428,249297.827520,162736.354276,24152.806711,24460.213537
1004631.929836,644113.090917,908188.720564,251157.982459,161028.272729,22704.718014,38574.934119
1020646.130094,661136.433029,941847.270146,255161.532523,165284.108257,23546.181754,31364.409177
