x,y,z,scaled x, scaled y, scaled z, distance
630616.968595,808857.000000,625481.408030,157654.242149,202214.250000,15637.035201,26549.290101
631720.346560,790403.278015,649479.584779,157930.086640,197600.819504,16236.989619,5025.199934
662559.936919,778837.519805,620382.000000,165639.984230,194709.379951,15509.550000,39853.558039
626447.813415,800114.233522,660540.318682,156611.953354,200028.558380,16513.507967,19589.612072
659971.509002,776379.576934,643474.206652,164992.877250,194094.894233,16086.855166,30270.798704
642080.616663,789026.532502,663002.971674,160520.154166,197256.633125,16575.074292,20283.756457
649802.461889,784449.839286,630421.614334,162450.615472,196112.459822,15760.540358,22699.984526
639755.634070,778281.683208,648363.429548,159938.908517,194570.420802,16209.085739,14509.953392
610612.325526,805722.336198,643932.532760,152653.081382,201430.584049,16098.313319,27239.298511
631023.912164,788962.083922,623898.408708,157755.978041,197240.520981,15597.460218,21077.708528
630991.535672,783093.696492,658409.823302,157747.883918,195773.424123,16460.245583,15866.098964
668659.380361,749428.129212,661555.208469,167164.845090,187357.032303,16538.880212,56908.179292
617233.314113,784616.845525,660079.139825,154308.328528,196154.211381,16501.978496,23115.751691
628448.577354,787899.013750,620161.246651,157112.144339,196974.753437,15504.031166,25260.333845
624203.997343,773544.651763,627174.562281,156050.999336,193386.162941,15679.364057,26306.653199
644043.818011,805822.133311,653974.256107,161010.954503,201455.533328,16349.356403,20578.206457
623331.773011,775941.792530,627858.962652,155832.943253,193985.448133,15696.474066,24661.220087
633362.229598,796063.373498,642687.597740,158340.557400,199015.843375,16067.189944,5641.889772
631786.033105,787539.926397,640965.106708,157946.508276,196884.981599,16024.127668,5265.535751
669059.727728,781242.447624,637497.447624,167264.931932,195310.611906,15937.436191,37633.748784
623092.828749,761628.544441,593837.157891,155773.207187,190407.136110,14845.928947,59591.935262
636874.691939,792690.803666,645732.966083,159218.672985,198172.700917,16143.324152,4069.748074
658765.739235,778632.076547,640532.583611,164691.434809,194658.019137,16013.314590,28459.492422
617097.736888,799300.363379,613096.892729,154274.434222,199825.090845,15327.422318,36608.334631
621677.518225,796006.989179,658146.870444,155419.379556,199001.747295,16453.671761,18533.145552
638499.306572,788027.797896,659243.659972,159624.826643,197006.949474,16481.091499,15607.505090
662616.665552,775251.681838,614954.540708,165654.166388,193812.920460,15373.863518,44547.286099
641415.145906,768608.387477,617924.526305,160353.786477,192152.096869,15448.113158,35743.914216
623876.993954,778398.003025,631569.250966,155969.248489,194599.500756,15789.231274,20464.945274
642910.351187,790999.256957,668966.660028,160727.587797,197749.814239,16724.166501,26009.975996
606379.164131,740368.983047,617644.918035,151594.791033,185092.245762,15441.122951,63324.865652
634752.350356,792262.620805,650192.744681,158688.087589,198065.655201,16254.818617,5783.347889
649173.000000,786637.247645,630534.967524,162293.250000,196659.311911,15763.374188,21650.109681
632846.514467,793298.961001,645857.585077,158211.628617,198324.740250,16146.439627,2769.787480
624865.561008,807161.292818,663664.935169,156216.390252,201790.323205,16591.623379,26407.074061
633165.688191,792139.851144,649921.271144,158291.422048,198034.962786,16248.031779,5333.324029
633005.917411,793728.352259,641997.005475,158251.479353,198432.088065,16049.925137,4033.373136
644748.229596,799030.524057,594936.359278,161187.057399,199757.631014,14873.408982,51756.610178
612135.153459,804417.773098,639706.452960,153033.788365,201104.443275,15992.661324,25740.438317
641445.928833,790157.166666,643001.386386,160361.482208,197539.291667,16075.034660,8266.083560
638046.123375,787469.428450,605958.771671,159511.530844,196867.357113,15148.969292,39221.913624
652528.248583,732831.348565,594297.930687,163132.062146,183207.837141,14857.448267,79212.897795
646952.812975,780569.523008,643077.428690,161738.203244,195142.380752,16076.935717,17076.548685
622618.527360,777547.505063,673830.969415,155654.631840,194386.876266,16845.774235,33724.295947
644374.366648,793020.829673,649371.281485,161093.591662,198255.207418,16234.282037,12109.901943
653093.901879,778877.518428,622529.529355,163273.475470,194719.379607,15563.238234,32011.380880
633981.583993,769370.376035,620865.966659,158495.395998,192342.594009,15521.649166,32112.030847
609534.076856,792629.085050,607619.239996,152383.519214,198157.271263,15190.481000,44182.742188
678296.309019,761600.811096,618544.702639,169574.077255,190400.202774,15463.617566,59638.970719
629849.229962,761480.338652,599404.399879,157462.307491,190370.084663,14985.109997,54132.162961
625041.585408,797331.220639,611800.222419,156260.396352,199332.805160,15295.005560,34620.677078
632104.429565,790689.460177,645434.197579,158026.107391,197672.365044,16135.854939,1462.432526
624497.320361,806515.130666,663112.474398,156124.330090,201628.782666,16577.811860,25738.347257
627766.310313,788016.693001,641072.137261,156941.577578,197004.173250,16026.803432,7289.023064
636205.714960,764352.460586,612401.340600,159051.428740,191088.115146,15310.033515,41896.255855
647670.939314,786596.954962,644638.163851,161917.734829,196649.238740,16115.954096,14885.868383
648466.735205,790422.613628,634274.671854,162116.683801,197605.653407,15856.866796,18363.657555
619479.253504,796175.830343,617076.655703,154869.813376,199043.957586,15426.916393,31444.731925
636998.911153,800709.988723,657374.159513,159249.727788,200177.497181,16434.353988,16431.342058
631890.959596,793324.018948,653848.619330,157972.739899,198331.004737,16346.215483,9547.685950
655771.363757,780927.000000,641636.584749,163942.840939,195231.750000,16040.914619,24661.811513
649818.540534,784581.169488,630508.060508,162454.635134,196145.292372,15762.701513,22620.581964
633677.637282,786131.701308,662266.263154,158419.409320,196532.925327,16556.656579,18124.326841
625420.938804,788527.426542,628710.014444,156355.234701,197131.856636,15717.750361,18067.684021
641226.023075,773196.490974,659614.468316,160306.505769,193299.122743,16490.361708,24339.506746
620349.942098,796123.773582,617482.907370,155087.485524,199030.943396,15437.072684,30698.727490
629096.473080,780393.200867,657532.238558,157274.118270,195098.300217,16438.305964,17036.747087
629210.258214,783997.047862,628947.622806,157302.564554,195999.261965,15723.690570,17721.450705
634683.108297,790355.824591,660229.794002,158670.777074,197588.956148,16505.744850,15530.065539
647115.955933,765999.363450,619501.038697,161778.988983,191499.840863,15487.525967,37975.225695
633092.207612,790463.981383,627647.062724,158273.051903,197615.995346,15691.176568,17119.253171
643527.200533,805839.425052,656864.992005,160881.800133,201459.856263,16421.624800,21791.635000
639254.766205,825367.140390,668220.000000,159813.691551,206341.785097,16705.500000,42172.005450
639225.030969,762620.743394,642949.830527,159806.257742,190655.185849,16073.745763,28848.341558
622140.508742,777156.267150,629425.704869,155535.127186,194289.066787,15735.642622,23418.261937
611596.334039,738032.174755,608125.629425,152899.083510,184508.043689,15203.140736,67848.616426
648967.902215,810386.707344,644557.664729,162241.975554,202596.676836,16113.941618,25010.750970
643108.097640,792913.902360,648375.451771,160777.024410,198228.475590,16209.386294,10573.434938
629012.287881,786004.225011,661742.396816,157253.071970,196501.056253,16543.559920,18187.135896
633414.124908,784066.192346,658572.913494,158353.531227,196016.548087,16464.322837,15373.900321
661480.769372,782302.079600,640227.000000,165370.192343,195575.519900,16005.675000,29694.935600
630725.658521,800109.908553,652809.512218,157681.414630,200027.477138,16320.237805,12581.816512
627418.883433,789421.984874,620315.186915,156854.720858,197355.496219,15507.879673,25203.533232
640603.579882,787252.523810,666511.640074,160150.894971,196813.130952,16662.791002,23190.114623
633601.267363,781152.506055,657298.402288,158400.316841,195288.126514,16432.460057,15831.512305
631983.426289,787415.970714,644867.514834,157995.856572,196853.992678,16121.687871,3683.357582
633420.299974,768335.949751,619996.600749,158355.074994,192083.987438,15499.915019,33445.166947
655799.423957,796918.670503,635488.606701,163949.855989,199229.667626,15887.215168,25002.294414
635857.475086,764165.187715,611962.684462,158964.368771,191041.296929,15299.067112,42331.885873
639885.880539,759080.286447,628346.166186,159971.470135,189770.071612,15708.654155,36313.744018
652617.794538,778724.207215,623435.810969,163154.448635,194681.051804,15585.895274,31151.402471
627650.890698,788513.157980,632152.828399,156912.722674,197128.289495,15803.820710,14044.576820
656720.951571,797453.397529,659163.738790,164180.237893,199363.349382,16479.093470,28205.958641
630768.570212,789131.934762,667556.612421,157692.142553,197282.983690,16688.915311,23009.237294
659092.089360,739328.562949,612845.562949,164773.022340,184832.140737,15321.139074,65801.037034
631954.694557,762698.080088,617269.690974,157988.673639,190674.520022,15431.742274,39349.864954
628368.443037,791762.984629,668759.433998,157092.110759,197940.746157,16718.985850,24538.662171
654564.846499,800172.350179,658168.104058,163641.211625,200043.087545,16454.202601,26747.684109
644896.823028,801605.134449,655941.790160,161224.205757,200401.283612,16398.544754,19331.497191
631564.181958,778592.590521,628987.954438,157891.045490,194648.147630,15724.698861,20038.081691
634129.887493,785151.460614,656296.756683,158532.471873,196287.865154,16407.418917,12873.319388
643489.634386,791119.989200,641760.779611,160872.408596,197779.997300,16044.019490,10534.191355
618591.202852,805992.355813,661074.202852,154647.800713,201498.088953,16526.855071,26751.766466
619022.621857,795989.056022,614203.330098,154755.655464,198997.264006,15355.083252,34162.326961
657495.437980,799510.649634,640812.299267,164373.859495,199877.662408,16020.307482,25922.271974
639165.278248,785915.396171,609718.391238,159791.319562,196478.849043,15242.959781,35849.893082
617328.780951,784805.074698,659681.328978,154332.195238,196201.268674,16492.033224,22736.156435
636399.733520,764056.372889,632394.912021,159099.933380,191014.093222,15809.872801,29630.988153
625238.307054,803769.692946,666257.646176,156309.576763,200942.423237,16656.441154,26391.189937
658077.087516,794805.992852,652124.440490,164519.271879,198701.498213,16303.111012,26063.597366
634631.065856,793243.597037,645707.204529,158657.766464,198310.899259,16142.680113,2883.714872
637253.741759,767194.673203,615758.653594,159313.435440,191798.668301,15393.966340,37602.225260
642287.664324,783043.055891,658517.615462,160571.916081,195760.763973,16462.940387,18131.528832
634689.160271,802743.009050,630200.848779,158672.290068,200685.752262,15755.021219,18865.171418
598038.720833,814650.535943,667078.989787,149509.680208,203662.633986,16676.974745,48128.573621
666550.610402,783528.487016,632959.603945,166637.652601,195882.121754,15823.990099,35938.633579
639973.549565,769934.408423,629844.938226,159993.387391,192483.602106,15746.123456,26490.830353
624496.952805,810555.472394,664044.574801,156124.238201,202638.868098,16601.114370,28995.424408
669395.191445,782002.471368,637240.066225,167348.797861,195500.617842,15931.001656,37817.581567
627869.578175,780213.895008,661035.152633,156967.394544,195053.473752,16525.878816,20194.716182
668929.027521,780705.336109,637455.000000,167232.256880,195176.334027,15936.375000,37658.791724
641635.771045,722456.839745,606054.511134,160408.942761,180614.209936,15151.362778,78987.236222
657093.727614,741000.554121,611891.405500,164273.431904,185250.138530,15297.285137,64214.526757
639545.422492,792380.778649,649359.073784,159886.355623,198095.194662,16233.976845,7836.798382
629798.102861,788075.223567,623856.653391,157449.525715,197018.805892,15596.416335,21387.066623
630016.570789,787754.836300,624831.355662,157504.142697,196938.709075,15620.783892,20443.632998
660873.605441,778253.779467,613055.182092,165218.401360,194563.444867,15326.379552,43795.247049
632371.169989,766152.336606,613975.548053,158092.792497,191538.084151,15349.388701,39459.207421
612769.081463,793346.226106,598816.314517,153192.270366,198336.556527,14970.407863,50425.133100
632358.030729,789496.526720,650467.683267,158089.507682,197374.131680,16261.692082,5949.456969
621383.141483,798906.605841,660177.389063,155345.785371,199726.651460,16504.434727,21153.310808
644880.478449,804962.914409,656154.094212,161220.119612,201240.728602,16403.852355,21490.784431
645986.543026,762324.383270,616475.444300,161496.635757,190581.095817,15411.886107,42075.053045
618363.588369,796413.294184,614105.851662,154590.897092,199103.323546,15352.646292,34597.397474
639172.354003,790036.354003,668618.748091,159793.088501,197509.088501,16715.468702,24560.414775
633564.679515,788426.427917,640593.315742,158391.169879,197106.606979,16014.832894,4806.221512
624518.483408,759073.376528,607220.150690,156129.620852,189768.344132,15180.503767,49956.428335
651749.171502,779803.980143,641151.883410,162937.292875,194950.995036,16028.797085,21705.344753
617487.454392,791228.106416,607025.117433,154371.863598,197807.026604,15175.627936,40953.302887
633068.602039,787833.190064,639860.590701,158267.150510,196958.297516,15996.514768,5745.307304
631683.007019,787466.697170,662082.717266,157920.751755,196866.674292,16552.067932,17726.497338
639541.432675,778549.021671,649104.167502,159885.358169,194637.255418,16227.604188,14391.556253
636476.724839,763944.566661,632275.401948,159119.181210,190986.141665,15806.885049,29789.763070
636765.870565,771602.895544,628281.870565,159191.467641,192900.723886,15707.046764,25534.842082
661031.812081,778413.633051,613161.468230,165257.953020,194603.408263,15329.036706,43772.411692
658426.887510,796269.899051,651992.400633,164606.721877,199067.474763,16299.810016,26619.503438
627491.020565,782559.366964,636146.571341,156872.755141,195639.841741,15903.664284,13312.848098
631265.893791,782267.596354,633538.126466,157816.473448,195566.899089,15838.453162,14266.849791
654200.322853,797221.251518,657485.286818,163550.080713,199305.312880,16437.132170,25214.678681
654811.785215,798114.688061,658439.359253,163702.946304,199528.672015,16460.983981,26439.205233
657564.110014,803601.921604,643440.568104,164391.027504,200900.480401,16086.014203,27373.677748
659624.976960,804920.143912,639271.758255,164906.244240,201230.035978,15981.793956,30282.121876
625970.893241,796147.060145,658872.032461,156492.723310,199036.765036,16471.800812,16813.740596
621295.414289,795085.989528,618024.535724,155323.853572,198771.497382,15450.613393,29655.387962
633471.349900,772296.223325,664283.359556,158367.837475,193074.055831,16607.083989,26910.023673
637899.211837,785144.205791,653969.490539,159474.802959,196286.051448,16349.237263,11715.924308
626089.328078,769290.635155,622690.447213,156522.332020,192322.658789,15567.261180,31682.707373
622422.075819,812920.600831,660470.543528,155605.518955,203230.150208,16511.763588,29255.111823
625530.789956,803542.187630,665551.542126,156382.697489,200885.546908,16638.788553,25614.558451
633003.205461,792645.170020,623309.139047,158250.801365,198161.292505,15582.728476,21532.291707
619499.825281,803075.708920,660817.339745,154874.956320,200768.927230,16520.433494,24520.242541
670867.338994,754709.662782,617004.761404,167716.834749,188677.415696,15425.119035,58975.605998
624411.176336,804829.079862,672700.734831,156102.794084,201207.269965,16817.518371,32523.501140
613575.859284,769058.302979,630251.212992,153393.964821,192264.575745,15756.280325,32813.720578
632577.461941,792879.866190,645667.899334,158144.365485,198219.966548,16141.697483,2398.714115
632596.142888,789909.604386,645468.161036,158149.035722,197477.401096,16136.704026,1401.005518
656972.966395,782181.214222,643681.719675,164243.241599,195545.303556,16092.042992,25131.564978
659832.774359,780142.706839,629417.090610,164958.193590,195035.676710,15735.427265,32376.335401
629736.564547,784422.456469,634300.149268,157434.141137,196105.614117,15857.503732,12793.644674
627621.373825,784917.000000,639251.725560,156905.343456,196229.250000,15981.293139,9923.990919
622718.247213,812675.712806,663458.247213,155679.561803,203168.928202,16586.456180,30683.642179
639032.770657,797846.615804,653846.925973,159758.192664,199461.653951,16346.173149,12797.459345
635476.758594,790369.724370,657158.286314,158869.189649,197592.431092,16428.957158,12579.595454
658254.785587,770540.867339,609060.181264,164563.696397,192635.216835,15226.504532,47994.971435
632839.252124,793216.031080,650603.060907,158209.813031,198304.007770,16265.076523,6341.252096
631507.995702,792853.089689,661890.624053,157876.998925,198213.272422,16547.265601,17354.324391
621976.137354,797367.878888,659148.000000,155494.034339,199341.969722,16478.700000,19502.690169
619634.262135,797073.456233,663952.304675,154908.565534,199268.364058,16598.807617,24431.245288
617550.805728,772669.835350,617925.985681,154387.701432,193167.458838,15448.149642,36061.306098
622275.099114,780661.687653,675142.032147,155568.774779,195165.421913,16878.550804,33909.473207
642830.134015,808270.014837,658080.543414,160707.533504,202067.503709,16452.013585,23897.330298
621735.994180,798819.928926,661782.678685,155433.998545,199704.982231,16544.566967,22131.204295
659273.476411,793843.232066,651745.195740,164818.369103,198460.808017,16293.629894,26974.077907
660776.228878,791570.418348,610277.281211,165194.057220,197892.604587,15256.932030,44037.529172
645263.335125,788165.363757,624454.366444,161315.833781,197041.340939,15611.359161,23668.085465
670632.821639,780029.587829,637863.889022,167658.205410,195007.396957,15946.597226,39376.184680
631986.283965,787641.786416,641917.038832,157996.570991,196910.446604,16047.925971,4488.358205
637255.984675,789924.753706,604730.465382,159313.996169,197481.188427,15118.261635,40225.084753
642700.769914,790894.188697,668717.761160,160675.192479,197723.547174,16717.944029,25701.345809
609915.344979,809850.132047,627942.000000,152478.836245,202462.533012,15698.550000,34590.236585
631121.471199,790225.586403,647993.630098,157780.367800,197556.396601,16199.840752,3997.303228
649848.930997,783255.008660,630245.120642,162462.232749,195813.752165,15756.128016,23206.663939
